mwra	c.android.gm	c.android.chrome	c.dogalize	c.katana	c.android.youtube	p.android.documentsui	p.system	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.olauncher
1.0	11.8765	10.75031	12.89236	12.80052	13.36606	10.24188	8.57297	9.94758	7.65197	12.28985	11.13451	0.00216
1.0	11.72961	15.24131	14.71458	13.67806	10.34269	13.3978	7.83867	7.13767	10.71251	9.87152	9.18035	0.05011
1.0	10.48967	13.42112	10.94168	16.00058	8.57969	13.19478	5.21731	12.2635	7.90966	16.27153	13.13544	0.04099
0.0	11.31775	12.31289	9.44254	11.69423	13.30428	10.55353	10.30558	9.3101	8.86518	8.06326	12.33124	0.00292
1.0	8.39165	14.17948	12.69239	13.54862	8.77216	12.83037	8.46014	8.1966	9.30199	7.37882	8.93011	0.02839
0.0	14.93739	10.82406	13.54418	11.41228	11.979	14.04532	15.74478	13.43669	10.86286	11.70143	10.20585	0.09576
1.0	13.46266	9.41403	12.82941	14.58752	14.34967	14.27989	11.87926	8.4133	14.93585	12.06811	16.821	0.1211
0.0	17.28932	9.44593	9.73628	8.27414	13.39257	12.91669	13.00952	11.3558	6.47546	10.1717	12.47983	0.03096
0.0	12.07574	10.81701	9.85066	10.07456	13.65682	12.03615	12.80621	10.95105	8.84944	11.61551	11.17229	0.01291
1.0	12.51099	7.48582	14.63307	15.21661	11.27517	12.44734	9.4406	9.09015	10.204303997029236	16.09344	15.75803	0.01934
1.0	13.80352	11.35003	15.54271	13.38221	9.99086	10.51204	9.58399	12.56217	8.98281	12.40086	14.39768	0.0028
0.0	9.68519	6.61166	12.97639	9.35696	10.75176	10.14708	11.67121	11.14058	16.49834	9.51537	13.5343	0.002
1.0	9.38179	14.72568	13.50263	12.33729	12.18286	13.58052	7.25886	9.44523	9.25772	10.23584	9.20123	0.06021
0.0	13.08111	8.27367	8.19915	9.61246	14.61678	13.18966	11.37247	13.8631	8.74661	7.82375	14.81046	0.04063
1.0	11.07895	9.93562	16.04484	10.02323	10.02736	17.13934	9.54437	8.23407	6.2892	9.92331	9.95847	0.027995
0.0	15.91987	9.26221	6.31286	9.29681	9.99801	14.94184	15.71061	13.00428	11.39948	7.9279	16.9089	0.16342249999999997
1.0	10.3369	11.00702	14.44078	12.23233	9.59268	14.43368	10.79252	10.70539	9.5984	8.79242	9.44172	0.14125
0.0	11.92156	16.01033	13.69758	17.27504	10.74681	10.73136	7.11854	7.90255	8.50414	10.45913	13.59988	0.00351
1.0	13.69904	9.67239	12.44872	9.8256	12.74502	13.5218	9.46442	9.97499	9.61911	14.23117	13.80895	0.05676
1.0	9.72604	14.12152	8.91784	15.75896	6.00404	7.81058	12.29829	11.26742	10.8876	10.87124	10.13785	0.00023
1.0	15.19041	8.26132	12.6165	9.69009	14.21628	11.40486	9.38315	11.64626	8.02118	14.95413	16.28619	0.00685
1.0	12.80308	8.8325	14.72889	11.79264	10.83827	11.17643	9.37892	10.95553	6.89749	13.73252	13.73123	0.00547
1.0	7.13978	10.48441	9.9927	12.09506	6.80591	12.05307	10.96888	11.0529	9.12382	10.85787	9.16284	0.01308
0.0	13.20356	8.47619	9.01074	10.48202	14.33755	13.14494	9.55012	14.00916	8.24417	10.733306902982562	16.74741	0.03892
1.0	5.65273	12.86984	8.26583	13.77657	7.85636	9.52689	8.53538	8.24546	7.59902	9.57556	10.87693	0.00102
0.0	15.20561	9.83302	9.647	6.13792	16.96585	14.54467	13.08579	12.32905	12.80783	9.72161	3.83739	0.15782
1.0	12.01318	7.18628	14.91731	14.19131	12.73351	13.54977	12.51578	9.53034	9.80455	13.82396	14.16784	0.05833
1.0	11.48644	13.24209	14.56533	12.76204	9.63873	14.08415	9.94887	9.28738	8.56018	7.14974	8.94295	0.09958
0.0	14.12244	6.65146	14.05089	8.93259	13.74966	8.57266	9.86471	11.6745	16.22943	10.733306902982562	10.61502	0.00047
0.0	12.14382	9.99953	9.17566	8.05837	13.95837	15.26538	16.30194	11.16102	11.62149	14.98368	10.27993	0.16342249999999997
0.0	13.70112	8.27108	10.92206	8.26716	14.25988	10.01225	15.27732	12.88113	12.79727	8.16724	9.35569	0.00169
1.0	12.02761	9.29122	11.74873	13.45501	16.40299	11.09912	5.41415	9.78754	9.99165	11.35846	8.60065	0.00508
1.0	8.48162	12.27528	12.81052	11.19631	11.27264	14.37519	5.56154	8.45571	9.85664	13.19511	9.63601	0.13325
0.0	12.44868	10.84237	15.01793	13.32022	11.39362	13.65983	7.14	8.14416	9.09183	12.4151	16.00181	0.06515
1.0	13.26872	10.01489	14.83722	14.79148	10.56334	15.14442	12.12809	6.99106	9.45184	12.83949	17.69859	0.16342249999999997
1.0	11.62619	8.622	12.21361	14.80402	12.69283	13.01545	9.501	7.58496	7.17417	14.90354	13.87802	0.03429
1.0	9.96446	12.5125	16.56277	12.30737	11.23666	15.58457	9.91024	9.31491	10.63793	8.03682	9.01682	0.027995
1.0	10.34778	12.06066	13.99849	15.69937	12.64302	10.70078	7.76465	6.2726	13.16851	9.24786	14.39766	0.00342
0.0	13.66001	9.63128	17.75909	15.02762	11.75528	15.13268	10.43587	8.19995	9.65642	9.55393	16.89894	0.16342249999999997
0.0	9.61988	8.30521	15.05243	10.6519	11.59901	12.58176	11.99151	11.84374	15.7544	8.58619	12.28901	0.02229
1.0	12.78628	9.20368	14.4648	12.86314	11.86558	13.16522	8.06327	9.61075	7.74319	14.02951	13.39867	0.03979
0.0	13.47179	10.65947	9.82168	11.36438	13.92445	14.65974	16.82778	15.33984	9.49895	11.36837	12.51269	0.16342249999999997
1.0	13.36268	13.03951	15.881	11.31507	9.57616	14.12957	12.81387	9.59454	10.00755	4.3926	6.20336	0.10419
1.0	12.25921	12.34133	11.14406	13.86182	14.96918	12.3998	8.55153	9.48225	11.41093	11.49675	9.98977	0.01858
1.0	5.92528	12.94634	9.71303	12.37048	9.71579	11.4743	6.72052	8.33964	10.28264	10.46783	8.57978	0.00736
1.0	5.813	14.62973	8.85794	14.92094	9.0735	9.70212	9.51696	10.3986	9.04644	8.5031	9.22384	0.00131
0.0	11.59272	8.89483	14.0996	10.94192	13.7416	15.33387	13.69944	11.88285	15.27778	7.6622	10.63937	0.16342249999999997
1.0	13.7957	12.42087	15.12124	13.32218	10.2181	12.83194	8.01621	7.4188	8.30927	10.01174	12.2646	0.02848
1.0	12.93176	10.88267	12.90103	14.08844	10.79743	12.79374	10.92192	8.63965	8.92011	13.94597	12.32281	0.02741
1.0	16.37192	9.63657	10.50957	10.13061	15.44172	16.2373	7.63968	9.8646	6.46155	15.42054	14.84173	0.027995
1.0	10.92376	12.91257	15.97628	11.54657	11.83033	15.46267	9.37058	8.08815	9.1841	8.80241	9.27352	0.027995
1.0	12.04887	14.52737	18.24009	12.64996	13.298	16.37668	9.65442	10.46269	11.51584	7.60033	7.80976	0.027995
1.0	7.38751	11.55335	10.66489	13.55273	9.80546	13.51237	7.1995	12.16748	7.91287	13.20415	11.69181	0.05627
1.0	9.77057	14.14187	17.11669	10.593	11.76058	13.178889841463416	9.4728	9.91965	9.88942	9.95581	6.20506	0.027995
0.0	10.44309	7.75509	9.4365	7.30339	11.17998	12.95474	12.94438	13.18505	12.63281	10.15561	10.58577	0.03217
1.0	12.009660389268094	15.3016	9.11938	14.18849	8.15047	11.72354	8.06304	7.92497	8.94511	8.4993	7.8211	0.00942
0.0	10.80496	9.73055	8.39293	14.14739	15.37138	11.26337	12.64394	14.2121	10.1937	10.24418	14.03575	0.00595
1.0	8.55679	16.68387	15.10414	15.1406	11.30286	13.97338	9.72684	8.68252	10.65252	9.1567	9.42877	0.08914
1.0	12.87378	6.08195	14.30222	9.64242	14.72521	13.60969	7.85018	11.27361	4.86426	15.70988	14.58555	0.06204
0.0	16.82168	11.00347	12.42775	11.41537	14.09183	12.81115	13.92494	16.60352	10.38042	9.74102	9.67807	0.02795
1.0	13.23879	8.93923	11.85549	13.44037	15.846	14.63811	8.13032	9.34715	7.08051	13.18306	13.27897	0.16342249999999997
0.0	9.70773	7.31437	8.49205	9.11121	13.57703	11.19152	10.67322	12.22872	10.77397	10.43563	11.07125	0.00548
0.0	13.55694	10.73526	14.45144	10.22437	12.17336	12.67377	15.25256	12.5748	16.26084	9.50593	12.44912	0.02429
1.0	10.37826	7.26395	12.9856	12.74222	16.50063	12.53638	6.44886	9.41763	7.68164	12.79961	10.43254	0.0212
0.0	16.29756	11.23145	10.78422	8.95522	8.56246	15.45164	13.1698	10.3911	9.10415	6.5889	11.23552	0.16342249999999997
1.0	13.779	12.76385	14.0131	14.69083	8.51986	11.60317	11.31054	9.39413	10.66445	11.93629	11.46718	0.00833
1.0	8.02693	10.34461	14.73383	10.09491	10.90265	16.70656	10.95905	10.53512	8.24802	5.56075	6.91199	0.027995
1.0	14.84574	11.75329	13.68833	12.09832	10.42933	13.10132	9.0673	8.2843	11.38528	12.85885	16.7691	0.03723
0.0	8.16817	9.78039	18.13759	10.6531	11.3257	12.16624	9.73306	16.06927	14.99112	8.25957	9.03012	0.01464
0.0	16.65337	9.62048	12.01512	11.34327	13.68945	12.07419	10.77042	14.21913	11.98631	9.36513	12.56736	0.01337
0.0	13.99591	11.31489	8.57141	8.69277	10.34561	13.66578	14.09392	10.20759	9.84908	9.4182	11.80175	0.06553
0.0	15.47684	10.44842	10.03915	10.14053	12.96721	15.95965	16.72658	15.96842	9.28401	11.09985	13.75777	0.027995
0.0	14.18465	11.11066	9.25091	11.00657	14.48125	13.36324	15.05318	14.44119	8.28064	12.01923	12.13273	0.04844
1.0	11.17064	13.01399	12.92939	13.43007	10.36333	11.29553	8.44671	7.37061	8.47343	7.93355	10.91404	0.00615
1.0	6.19852	12.90802	13.38617	12.62735	10.85271	15.45182	8.99204	9.28707	9.11339	6.70375	7.15338	0.16342249999999997
1.0	13.27754	9.14952	15.49131	11.26034	13.91776	12.09747	6.95067	11.15552	7.43202	12.40758	14.63827	0.01367
1.0	5.81681	13.56729	8.7015	12.05375	6.89662	7.79657	12.27962	8.51915	13.71465	8.66392	7.48229	0.00028
0.0	14.92185	11.66198	12.351	9.8713	14.36356	16.64195	15.06475	14.56862	9.86158	10.51756	6.7624	0.027995
1.0	9.62297	11.65052	15.35482	9.06683	12.00894	15.46908	8.85311	10.02628	12.29465	10.86467	7.21402	0.027995
0.0	14.28236	9.36457	9.03475	12.31013	14.51588	14.4219	16.09896	16.1177	8.95433	10.10771	13.25448	0.13958
1.0	14.17028	9.28038	13.88041	13.22608	11.43678	10.14507	14.40377	14.19298	9.69333	14.12191	8.07179	0.00202
1.0	8.79663	11.09785	14.50554	8.46741	12.39826	13.79326	10.26348	9.46149	12.04205	8.89118	6.58529	0.07447
1.0	9.45599	11.47302	9.94424	13.67246	9.60307	12.37095	7.68855	15.0976	9.65339	15.60677	10.94211	0.01791
1.0	10.26038	12.06599	15.79162	11.48441	10.43564	17.21302	7.78706	8.93772	9.19684	8.10724	7.86356	0.027995
1.0	11.17629	13.4211	9.03879	15.67419	6.28559	11.16272	8.0227	12.19218	6.63147	8.77526	10.15564	0.00536
1.0	11.33515	12.24111	12.95664	9.23802	12.28555	14.16183	9.22649	9.72266	13.15522	12.37824	14.91369	0.10766
0.0	13.85193	10.7289	14.41172	8.49446	10.94635	12.2304	14.92527	11.38996	14.02308	7.84465	8.33023	0.0156
0.0	13.77866	9.38376	11.90342	12.45094	14.47668	11.54674	10.35135	13.11258	7.97441	6.40025	12.67278	0.00793
1.0	11.77037	7.01011	11.74393	15.07061	11.984665763407577	13.68727	13.3528	7.56167	12.5751	9.66148	11.14823	0.06692
0.0	8.51336	9.873	7.57722	11.55002	13.52491	10.87948	14.40402	12.69037	12.83427	13.88106	12.80306	0.00408
1.0	13.51364	11.85093	14.5866	15.39558	12.82931	14.99876	11.76947	10.47863	14.35019	9.19767	12.24242	0.16342249999999997
1.0	8.73907	15.58477	13.15695	12.66249	8.93863	10.01381	11.23648	4.98484	11.92335	8.30192	9.18655	0.00172
1.0	6.50201	13.50196	8.69792	13.54665	10.37708	8.38155	7.91118	7.94289	9.39752	10.09376	10.68583	0.00038
0.0	11.28104	11.24018	10.31399	10.59961	14.23149	13.10366	14.35584	13.78095	10.19038	12.94284	13.10337	0.03727
1.0	15.31341	9.46636	14.0419	16.31242	12.69672	14.16821	9.07103	5.97092	10.66344	11.73012	17.73296	0.10827
1.0	7.69492	12.40179	14.58516	10.91867	10.14109	15.51458	10.86362	9.77797	11.44314	10.53352	7.82574	0.027995
0.0	17.14802	10.51185	12.02598	7.98469	11.91192	14.4459	12.10745	11.03107	6.77656	8.28256	13.98478	0.14301
1.0	9.01251	9.11935	10.23649	12.17313	6.94696	13.35653	10.66607	13.32769	8.50377	13.28107	10.08341	0.04811
1.0	14.63537	8.69309	12.28184	13.44301	13.81074	10.8048	8.8414	10.6731	8.29593	14.20572	10.73927	0.00378
1.0	13.19248	7.74202	13.50986	14.82504	12.19065	13.72495	12.67034	10.23517	8.34085	14.89966	12.99421	0.06956
0.0	12.56369	11.66495	14.23197	9.05533	13.12618	14.45833	15.01003	13.76842	14.39789	9.54923	7.59508	0.14476
1.0	14.01707	11.47211	11.99992	13.71916	12.10014	15.27875	15.36101	11.36176	13.48354	13.0096	11.99609	0.16342249999999997
1.0	14.18985	9.85699	11.30375	10.80999	13.60264	10.72409	5.22891	11.75197	9.12889	14.96484	13.6595	0.00345
0.0	14.8693	9.23172	9.46048	12.13994	16.81954	17.43571	11.41776	9.08648	11.38014	14.18042	11.77576	0.027995
0.0	7.96231	6.60678	7.51061	8.95038	16.36422	10.63356	13.51702	15.04738	11.6761	12.11585	12.83698	0.00316
1.0	10.81227	16.44563	11.3425	15.91647	7.58498	9.33563	10.82736	7.78054	10.22693	6.8161	9.32908	0.00094
1.0	8.60161	11.22479	14.47146	10.51155	10.8484	12.64357	11.40375	8.34469	11.71183	10.82354	10.1075	0.02366
0.0	14.23968	11.45497	14.68509	11.27911	10.15786	17.42513	10.02654	7.50823	11.12408	12.4017	17.46569	0.027995
1.0	13.45208	9.5398	13.02838	13.46281	13.57215	13.02588	12.15391	11.92618	7.90696	13.27189	13.42523	0.03458
1.0	10.97229	14.57689	13.01923	14.10403	7.37257	13.19129	9.5541	6.06962	8.3093	9.03455	9.56978	0.04082
1.0	5.50516	15.82697	11.13276	15.66628	9.64543	12.95223	7.78573	7.81788	8.62739	9.31559	9.62396	0.03212
1.0	12.009660389268094	15.76428	7.02414	14.45269	8.06023	9.04674	6.82224	9.20307	10.30374	10.05099	7.89775	0.00068
1.0	11.46792	10.86769	10.40788	12.34585	12.10865	10.89767	6.87453	7.5892	9.80951	15.08929	12.34982	0.00411
0.0	11.55725	9.10115	8.23576	8.38708	10.00454	14.81691	12.89046	13.26535	12.3558	7.12572	13.47605	0.16342249999999997
1.0	7.66138	12.3017	11.07226	12.9984	8.48657	11.50789	10.84034	9.75511	9.93047	10.84588	10.07565	0.00762
1.0	9.6173	14.53193	14.09648	14.09832	10.23612	15.15929	6.96328	8.87859	10.26209	9.39829	8.52847	0.16342249999999997
1.0	6.74774	15.75238	10.18995	16.45354	8.77235	11.46344	7.25967	8.07506	6.64612	10.67584	11.20238	0.00721
0.0	11.76345	9.29335	14.67788	13.58067	13.5247	12.33529	7.87982	8.54011	12.77408	11.70886	16.64894	0.01738
1.0	9.53833	9.11613	14.79807	14.87846	15.63402	14.35791	10.78049	8.05683	9.54521	8.74253	12.33281	0.1309
1.0	16.91373	9.53417	12.35769	13.26531	13.39737	13.96898	8.74984	11.00464	6.71226	14.64604	13.78317	0.08871
1.0	12.80944	7.38032	12.66843	11.09022	14.2964	12.93894	5.46059	11.57955	6.09908	15.67506	11.03645	0.03174
1.0	14.5103	8.53303	15.50696	14.97605	9.35389	14.58525	13.18938	8.78351	8.13366	14.0268	14.71854	0.16342249999999997
1.0	11.48031	9.10991	14.33103	12.98116	12.23534	8.62357	6.95161	11.53607	9.42408	13.2002	10.12828	0.00047
1.0	9.31306	12.56823	11.89015	15.24754	11.22673	13.29094	5.12673	12.00444	7.78219	8.55109	10.99325	0.04514
0.0	12.85136	7.58619	7.97742	9.7842	12.46322	16.54671	16.87599	17.77001	12.29755	8.84101	14.74746	0.027995
0.0	14.8743	5.58287	9.12647	7.65685	13.93968	13.8152	14.65037	15.96706	9.80328	10.54105	13.27345	0.07606
1.0	9.05907	13.42018	13.96705	11.88651	10.06837	14.71597	8.92728	8.6769	8.87805	11.54734	9.58997	0.16342249999999997
1.0	11.8071	12.03153	7.64608	14.79186	13.84825	11.34813	6.22024	8.81485	9.94234	15.74347	11.31792	0.00655
0.0	12.39245	11.77051	14.16805	10.23253	13.03811	15.87572	16.23166	14.50886	13.33232	10.43241	9.5116	0.027995
1.0	9.58354	16.20914	12.68208	15.48277	8.94492	9.14576	11.95454	5.82699	11.13172	5.88091	9.63279	0.0007
1.0	17.97879	12.13393	6.47423	18.70139	13.93245	15.52304	12.30478	6.16216	8.3212	14.93394	8.72595	0.027995
1.0	11.71903	6.45647	12.34425	10.14164	16.26303	15.04353	5.50106	10.60538	9.98287	14.81011	15.72643	0.16342249999999997
0.0	13.00421	9.41239	10.6575	5.64055	11.96984	13.61705	10.75178	10.93375	8.83531	8.1146	12.85951	0.06244
0.0	12.62885	9.29688	7.96296	10.87358	15.62556	12.64984	12.85147	13.73548	8.19036	8.08473	14.3395	0.02383
1.0	11.24536	13.15602	11.22193	14.50088	9.08065	10.77659	6.31486	8.14365	6.9543	10.43346	12.70892	0.0037
0.0	13.6691	10.90848	9.64749	10.14075	8.61539	15.98342	17.92184	12.74746	12.90613	11.17723	12.94135	0.027995
1.0	8.82609	15.33338	12.63347	14.54209	11.09437	12.67535	9.07023	11.14498	10.35304	9.90106	9.26495	0.02439
1.0	9.90357	15.02966	14.39427	13.20874	6.91732	15.19649	12.66122	8.77625	9.64788	6.70794	6.61812	0.16342249999999997
1.0	14.21204	7.88623	14.85846	17.52299	14.10326	11.45862	13.80737	10.51942	8.5622	10.60986	6.96267	0.00719
1.0	10.40981	16.49354	11.43626	16.27915	5.70711	9.38997	14.59019	10.39577	12.01816	12.11176	9.79057	0.00094
1.0	10.10736	13.61115	14.26058	14.82255	9.56067	13.55018	7.35243	6.83976	7.83238	7.10262	11.17679	0.05838
1.0	9.42915	12.97312	13.00901	12.34305	10.76001	15.78864	7.3151	11.36382	7.54577	6.39993	6.73916	0.027995
1.0	12.009660389268094	13.39218	8.29113	14.00856	9.71996	11.58651	7.37873	12.28673	8.67942	11.62995	9.30998	0.00819
0.0	12.94993	10.41742	12.61983	7.55448	14.17541	12.79905	14.08014	13.54794	12.97978	9.28799	10.645	0.02754
0.0	17.53525	9.4699	10.37768	10.15614	13.52117	15.82428	15.28946	16.17172	7.34949	8.78227	11.67033	0.027995
0.0	13.08182	10.52035	12.46156	14.13005	12.03462	14.13455	9.39518	8.49102	7.38583	14.64734	13.51439	0.10471
0.0	15.7189	9.16506	13.45427	12.15946	12.7241	12.74825	10.98455	13.72299	12.50242	12.07451	8.56915	0.02617
1.0	15.41153	9.14652	12.52415	12.48555	12.75903	16.50492	12.41545	10.56193	9.09587	14.48899	13.44154	0.027995
1.0	13.36404	11.60386	11.44028	11.89358	13.26535	15.61971	9.24314	5.58312	11.38019	13.04029	18.91517	0.027995
1.0	12.93161	9.9611	15.47037	12.03168	8.59014	14.35703	11.02492	9.60591	9.10341	13.51319	12.6668	0.13083
0.0	6.49332	13.68645	11.63529	10.89547	9.79886	11.61918	11.5491	8.3104	11.74903	9.4066	6.81934	0.00843
1.0	9.43477	14.28728	11.18383	13.9105	8.90432	9.15244	10.27858	6.3292	10.84138	12.78148	11.92055	0.00072
0.0	12.52443	9.29917	11.73215	9.303	13.21022	14.1545	14.16856	11.06531	14.28544	10.26008	10.69034	0.10686
1.0	11.21491	12.95342	17.52183	12.9787	11.59028	16.71388	8.10887	7.60228	9.30372	10.70895	11.04559	0.027995
1.0	13.69177	11.49494	17.6344	10.66231	8.84351	16.93545	12.78386	10.00727	11.33387	10.94051	16.50434	0.027995
1.0	12.45561	12.44673	14.79308	13.57596	10.91253	13.35162	10.16829	11.95569	9.68792	10.62922	10.70803	0.04785
1.0	11.40673	10.38802	14.90267	11.6375	9.08225	14.02711	13.54785	11.08665	8.51381	8.18217	9.79783	0.0941
1.0	10.30027	10.52448	16.92035	17.75503	13.54305	9.51356	12.26583	12.30032	14.67783	6.67085	7.42354	0.00104
0.0	11.35408	10.2765	9.27214	9.57892	13.43145	11.09245	8.76673	11.21071	9.23889	7.02965	13.03527	0.00504
1.0	14.21135	10.90428	12.71961	16.39628	9.88614	14.81956	12.77443	7.88456	12.69301	13.71648	13.84658	0.16342249999999997
0.0	11.24246	11.44148	16.52277	8.87786	12.20865	14.27783	11.65714	13.7193	13.61822	8.8908	8.15893	0.1208
0.0	15.54529	11.22735	13.71903	11.07405	16.4296	17.69182	14.9573	12.96861	13.53154	11.14126	6.8644	0.027995
0.0	13.49658	10.38322	7.1484	11.81138	13.76572	11.3272	13.49665	11.36552	8.71227	8.40188	11.77469	0.00634
0.0	13.02494	9.96585	13.68987	9.21727	13.65448	13.91758	15.02399	12.34745	13.13131	9.30839	11.40861	0.08429
0.0	18.56428	9.08565	9.10244	8.29059	12.10053	16.61517	15.93423	13.66152	7.4422	10.24078	15.48757	0.027995
1.0	16.08284	9.76672	10.08946	9.91829	13.94785	15.57214	8.93509	10.02051	11.07748	15.8684	15.43942	0.027995
0.0	13.86889	9.90765	9.52905	11.50803	16.37224	11.88289	13.40508	14.49796	7.63461	13.11972	13.39289	0.0111
1.0	9.27389	10.7357	13.79454	12.52553	9.79251	16.51383	8.98025	13.02174	8.47302	11.73547	9.81862	0.027995
1.0	10.12413	13.93458	10.35213	15.35034	8.94353	9.50447	7.76153	9.01462	6.91855	10.60983	12.81582	0.00103
0.0	14.02771	10.1395	11.88475	7.24315	13.53958	12.45631	13.06041	13.25714	8.97736	15.56786	10.53065	0.01955
0.0	13.07848	11.11323	14.13239	11.60862	12.83577	14.20958	14.00779	14.15018	13.19319	11.45801	14.03594	0.11293
0.0	10.42658	11.31276	17.71058	10.12662	10.88728	15.51845	15.69447	14.34067	12.95122	9.31831	12.09716	0.027995
0.0	12.38573	10.71728	14.6692	11.38302	12.22118	13.51453	15.73333	15.0363	13.38247	9.47633	9.46192	0.05633
1.0	11.89439	15.01597	11.94825	17.01788	8.14812	11.69281	7.32786	9.43504	6.80165	9.85897	12.14857	0.00909
1.0	16.00911	15.40208	10.43241	14.48776	8.10647	13.1833	9.72956	6.71423	13.05002	14.25454	16.93323	0.04041
1.0	11.29622	15.7254	12.1041	15.03459	8.54091	11.58525	6.94483	7.53528	9.12449	9.57999	10.1306	0.00811
0.0	15.43617	8.52509	10.26429	10.01745	15.82638	13.64579	15.18356	15.9906	7.85949	11.57371	15.47552	0.06429
1.0	15.78435	12.20969	14.81131	11.3956	9.36286	13.47376	9.82464	11.82824	10.37711	12.26952	13.14727	0.05405
0.0	15.48227	8.76071	9.61016	7.62059	12.66812	14.18826	12.45742	13.38184	7.56041	9.41496	10.63101	0.1105
1.0	8.33394	7.82187	12.70538	15.72923	17.87074	11.48668	9.80458	9.55304	9.70035	10.49088	7.31992	0.00745
0.0	13.93019	10.09201	11.13802	9.09126	15.38704	9.59999	9.63184	10.37246	6.1593	12.49652	9.45683	0.00113
0.0	14.55886	9.23518	10.57489	7.42217	13.30302	13.07481	12.51059	11.59853	7.71957	10.39501	11.87399	0.0363
1.0	10.3351	9.72572	15.06373	15.26331	13.09978	11.54427	8.3682	7.79729	10.37639	10.73753	13.44668	0.00787
1.0	9.07988	13.87373	14.12338	12.33187	9.99887	12.90256	13.03035	9.32884	9.99411	9.28715	9.37617	0.03057
0.0	12.41854	10.05713	14.82548	7.64616	11.44968	10.41987	10.5669	13.52572	13.45588	10.03406	10.44512	0.00258
0.0	13.0425	10.5457	8.98727	8.7107	12.06139	11.18759	9.42044	8.65332	8.264	8.62335	9.72165	0.00552
1.0	12.8199	9.10028	12.96789	15.72355	16.23968	15.0633	13.11237	8.73681	12.43845	10.6859	13.69918	0.16342249999999997
1.0	12.99604	12.77951	12.15394	13.36041	14.1974	12.97994	8.83996	8.86597	11.88893	10.25459	10.45716	0.033
0.0	16.30943	10.20296	10.24508	7.2431	11.25922	15.95923	14.83241	12.65908	8.94734	10.35853	16.31205	0.027995
1.0	15.06138	10.386155	13.18869	18.21946	7.47701	8.81844	8.04698	10.839032700646378	5.3544	8.89919	15.66772	0.00056
1.0	13.08302	10.59885	11.28445	15.06298	14.41462	10.54478	9.5794	8.96676	11.97442	12.06875	12.60926	0.00296
0.0	10.99771	7.80183	10.40564	7.99533	14.03071	12.9522	12.91966	14.32342	10.40431	7.47743	14.1055	0.03211
1.0	12.22547	8.7691	12.87525	15.00394	15.52526	10.01103	6.67792	9.99699	7.3216	11.75946	8.13619	0.00168
1.0	13.62973	9.32505	9.25405	13.9259	15.41425	12.96931	9.23458	7.11278	12.10428	14.64956	11.86923	0.03266
0.0	14.54161	9.39034	11.29673	11.57802	13.75381	12.92017	11.70816	13.61133	8.28167	8.52684	12.62178	0.0311
1.0	16.76544	9.64851	9.57138	11.24271	14.38333	15.55467	10.34339	10.94885	5.81187	16.73747	13.37901	0.027995
1.0	10.29597	13.38434	14.17552	13.23951	12.9733	11.79875	8.22083	8.9504	10.62971	10.2779	11.01485	0.01017
1.0	15.06461	11.27239	13.574	10.93279	10.33304	11.5756	7.81569	11.53975	11.47103	14.38434	14.45437	0.00809
1.0	11.21477	15.4011	11.07317	15.56122	8.01551	10.31333	9.83582	9.54004	7.94743	8.71072	10.24444	0.00235
1.0	10.58453	10.22836	16.07786	12.56135	10.82816	11.40125	4.80106	8.23677	8.75118	12.02645	15.68973	0.0068
1.0	7.88633	14.40184	13.66162	14.92828	11.624	16.12007	6.09069	11.61546	8.64399	8.15636	8.72633	0.027995
0.0	9.05044	9.78019	8.95682	10.77853	13.19436	13.1945	14.67968	13.45706	12.65526	8.64087	14.88174	0.0409
1.0	11.00025	12.97597	13.13641	15.42932	9.22056	12.97489	8.03713	9.1986	7.80164	8.88882	11.78192	0.03289
1.0	11.29315	8.73213	16.8222	15.05947	10.37495	10.26557	8.74806	11.94868	5.54696	13.10676	11.24148	0.00223
0.0	12.55452	8.75721	9.047	9.36062	14.29599	13.37326	14.82577	14.02726	9.62693	13.01729	11.65425	0.0489
0.0	9.20766	12.35526	12.23311	13.66583	6.94867	13.28362	11.36934	9.88948	8.70635	11.57257	10.54005	0.04473
1.0	8.34781	13.96016	12.57705	12.09551	9.30739	13.17807	12.54461	10.99148	10.24357	6.8668	6.22983	0.04025
1.0	13.5574	7.71467	11.95017	10.11197	14.26429	11.80093	7.19903	11.91146	6.99153	15.78806	8.11094	0.01007
0.0	15.04197	11.19569	14.47778	9.93229	12.55276	11.03069	14.37614	14.82692	15.0735	9.97324	9.04571	0.00475
1.0	11.98097	8.56948	11.8438	11.23209	14.79527	13.14659	7.53985	10.0722	9.44425	13.8455	10.06904	0.039
1.0	7.59039	12.27711	13.57355	11.01235	10.27628	13.26209	12.2885	11.48156	13.20804	8.89913	6.90632	0.0438
0.0	13.72375	7.92569	10.03012	6.80484	13.97015	14.18164	15.9723	14.08671	9.40188	11.46813	14.10783	0.10978
1.0	14.10508	8.76788	14.24998	13.43161	12.02342	11.34881	11.17254	11.02233	8.58502	13.32543	12.97989	0.0065
1.0	14.27937	10.18409	12.31274	10.95809	14.94417	10.47297	8.21705	11.51091	5.99832	8.3095	9.20476	0.00264
1.0	7.58823	9.53708	10.70891	11.21194	9.41279	12.75163	9.75731	13.61801	11.27218	12.76613	8.83846	0.02626
0.0	12.18805	8.05183	13.71018	9.59578	15.1737	13.38754	9.19005	14.35596	13.37581	7.95398	8.08273	0.04965
