latitude	longitude	store_name	code	location	imei
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	3590433799317661933
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	863033069630348834
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	359043379931766411
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766569
42.819	47.1192	Buynaksk	RU	Europe/Moscow	8630330696303481420
14.67751	-60.94228	Le Robert	MQ	America/Martinique	3590433799317661917
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317662493
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	863033069630348396
16.0438	120.4861	Manaoag	PH	Asia/Manila	359043379931766270
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	863033069630348891
-10.95817	-38.79084	Tucano	BR	America/Bahia	863033069630348453
51.39323	0.47713	Strood	GB	Europe/London	3590433799317662220
40.65995	-111.99633	Kearns	US	America/Denver	8630330696303482154
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661008
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766726
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	863033069630348768
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317661768
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303482246
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303481883
49.28669	1.00288	Elbeuf	FR	Europe/Paris	863033069630348859
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348537
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317661495
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661370
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303481321
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481297
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766288
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481156
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348008
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661263
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	8630330696303482154
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317661172
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661495
37.16911	10.03478	El Alia	TN	Africa/Tunis	359043379931766114
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	8630330696303481289
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	8630330696303481891
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303482220
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766270
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766890
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303482378
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317661636
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766981
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317661917
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	359043379931766734
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	359043379931766940
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	3590433799317662360
40.68066	-73.47429	Massapequa	US	America/New_York	3590433799317662154
22.75218	72.68533	Kheda	IN	Asia/Kolkata	863033069630348750
42.06166	-1.60452	Tudela	ES	Europe/Madrid	8630330696303482162
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	3590433799317662253
41.55838	-81.56929	Collinwood	US	America/New_York	3590433799317661156
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766981
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	863033069630348206
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348545
34.06635	-84.67837	Acworth	US	America/New_York	359043379931766130
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303481263
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	863033069630348933
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662204
38.06084	-97.92977	Hutchinson	US	America/Chicago	359043379931766627
50.71229	4.52529	Rixensart	BE	Europe/Brussels	863033069630348859
43.1009	-75.23266	Utica	US	America/New_York	863033069630348230
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	8630330696303482428
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	863033069630348909
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	8630330696303482105
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	359043379931766155
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	3590433799317661628
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	3590433799317661305
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317662311
22.10194	85.37752	Barbil	IN	Asia/Kolkata	8630330696303481883
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317662436
51.24197	4.82313	Lille	BE	Europe/Brussels	863033069630348404
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	863033069630348792
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303482261
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766056
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	8630330696303482295
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317661529
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	3590433799317661214
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766353
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766296
35.8	137.23333	Gero	JP	Asia/Tokyo	8630330696303481164
47.30997	8.52462	Adliswil	CH	Europe/Zurich	3590433799317662477
-32.05251	115.88782	Willetton	AU	Australia/Perth	359043379931766346
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661214
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766114
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317662337
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	359043379931766205
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481057
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766486
22.4711	88.1453	Pujali	IN	Asia/Kolkata	863033069630348164
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	3590433799317661735
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661669
14.62578	121.12251	Antipolo	PH	Asia/Manila	359043379931766718
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481909
49.820923	18.262524	Ostrava	CZ	Europe/Prague	3590433799317661438
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	8630330696303481263
4.94273	15.87735	Carnot	CF	Africa/Bangui	863033069630348701
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317662089
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661149
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303481305
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	863033069630348776
35.05266	-78.87836	Fayetteville	US	America/New_York	359043379931766650
23.29549	113.82465	Licheng	CN	Asia/Shanghai	863033069630348438
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317661545
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317661610
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766056
39.57582	-105.11221	Ken Caryl	US	America/Denver	8630330696303481347
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303482352
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661677
33.41012	-91.06177	Greenville	US	America/Chicago	8630330696303481974
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	8630330696303482311
41.15376	-87.88754	Bourbonnais	US	America/Chicago	863033069630348057
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661685
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	3590433799317662063
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766551
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	863033069630348164
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661842
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	359043379931766619
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766551
5.6561	-75.87877	Andes	CO	America/Bogota	359043379931766619
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303481941
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	359043379931766759
45.73333	4.91667	Bron	FR	Europe/Paris	863033069630348578
48.8449	17.22635	Skalica	SK	Europe/Bratislava	3590433799317661263
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	8630330696303482261
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317661974
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662428
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303481701
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	863033069630348479
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661768
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303482188
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317662428
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766395
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766239
45.78071	12.84052	Portogruaro	IT	Europe/Rome	359043379931766619
10.20898	123.758	Naga	PH	Asia/Manila	3590433799317661974
44.27804	-88.27205	Kaukauna	US	America/Chicago	863033069630348073
40.68066	-73.47429	Massapequa	US	America/New_York	3590433799317662394
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	359043379931766759
59.37722	28.19028	Narva	EE	Europe/Tallinn	863033069630348545
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	8630330696303481453
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661933
14.66	120.56528	Pilar	PH	Asia/Manila	359043379931766072
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	359043379931766510
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303482444
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	863033069630348628
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317661065
-11.48472	-37.93278	Rio Real	BR	America/Bahia	3590433799317662337
10.31672	123.89071	Cebu City	PH	Asia/Manila	8630330696303481693
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	863033069630348651
59.33333	18.28333	Boo	SE	Europe/Stockholm	359043379931766296
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348677
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481396
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661065
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	863033069630348404
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303482022
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317661768
26.2649	81.54855	Jais	IN	Asia/Kolkata	359043379931766486
42.16808	-88.42814	Huntley	US	America/Chicago	3590433799317661032
12.74482	4.52514	Argungu	NG	Africa/Lagos	3590433799317661438
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303482071
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	359043379931766965
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303482428
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766429
51.62907	-0.74934	High Wycombe	GB	Europe/London	3590433799317662014
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303481990
37.95143	-91.77127	Rolla	US	America/Chicago	359043379931766247
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	863033069630348552
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317661636
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303482170
-8.05389	-34.88111	Recife	BR	America/Recife	8630330696303482337
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661461
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303482022
48.90982	2.45012	Bobigny	FR	Europe/Paris	8630330696303481206
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	3590433799317662196
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	863033069630348487
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	863033069630348792
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303481511
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303481149
23.5654	119.58627	Magong	TW	Asia/Taipei	8630330696303481974
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661214
40.81	-73.9625	Morningside Heights	US	America/New_York	3590433799317662147
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	359043379931766825
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	359043379931766445
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348040
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303481222
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	3590433799317662246
41.24255	-82.61573	Norwalk	US	America/New_York	3590433799317661727
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317662071
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303482121
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348693
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661636
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	359043379931766247
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481719
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317661180
59.33333	18.28333	Boo	SE	Europe/Stockholm	8630330696303481859
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303481172
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317662253
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	863033069630348818
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	863033069630348388
7.6	4.18333	Olupona	NG	Africa/Lagos	863033069630348719
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317662493
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317661347
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317661370
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303482329
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766866
45.9836	12.70038	Cordenons	IT	Europe/Rome	3590433799317661008
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	863033069630348438
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661495
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766049
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303481891
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	359043379931766734
41.09246	45.36561	Qazax	AZ	Asia/Baku	3590433799317662154
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766411
44.31771	9.32241	Chiavari	IT	Europe/Rome	863033069630348420
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303481628
40.81	-73.9625	Morningside Heights	US	America/New_York	359043379931766056
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317661594
36.06386	4.62744	El Achir	DZ	Africa/Algiers	8630330696303482295
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661131
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317662352
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	8630330696303481115
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348792
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	8630330696303481917
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303482378
32.65246	51.67462	Isfahan	IR	Asia/Tehran	359043379931766601
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	3590433799317661610
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	359043379931766387
5.90702	116.10146	Donggongon	MY	Asia/Kuching	359043379931766858
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317661248
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	863033069630348537
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	3590433799317662410
43.91452	-69.96533	Brunswick	US	America/New_York	863033069630348438
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	8630330696303481289
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317661933
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481347
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317661164
51.62907	-0.74934	High Wycombe	GB	Europe/London	359043379931766692
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	359043379931766734
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317661636
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303481479
48	-4.1	Quimper	FR	Europe/Paris	359043379931766239
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	359043379931766049
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317661701
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303481081
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	3590433799317661891
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303481248
37.49073	-2.77259	Baza	ES	Europe/Madrid	863033069630348982
25.92493	73.66633	Sojat	IN	Asia/Kolkata	8630330696303481990
54.60528	18.34717	Reda	PL	Europe/Warsaw	8630330696303481172
50.50301	13.63617	Most	CZ	Europe/Prague	3590433799317661016
50.50301	13.63617	Most	CZ	Europe/Prague	359043379931766387
41.55947	14.66737	Campobasso	IT	Europe/Rome	3590433799317661032
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	8630330696303481198
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348008
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	863033069630348958
13.48082	-86.58208	Somoto	NI	America/Managua	863033069630348131
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	359043379931766684
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481594
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348420
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661602
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	863033069630348321
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303482451
41.66394	-83.55521	Toledo	US	America/New_York	3590433799317661982
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317661420
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481115
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303481578
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661230
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766429
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317661305
-12.91667	-39.25	Muritiba	BR	America/Bahia	8630330696303481321
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303482022
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303481669
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661917
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661719
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317661198
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	359043379931766155
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	8630330696303481685
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481487
24.41288	76.56719	Aklera	IN	Asia/Kolkata	8630330696303482253
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481677
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	863033069630348750
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317661487
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766833
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	359043379931766262
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317662113
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661339
52.4581	13.28702	Dahlem	DE	Europe/Berlin	8630330696303481966
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303482212
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303481974
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	359043379931766874
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317662030
24.96334	10.18003	Ghat	LY	Africa/Tripoli	863033069630348057
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317662196
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	8630330696303481230
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	359043379931766429
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	3590433799317661057
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	8630330696303481024
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	8630330696303481107
3.8801	-77.03116	Buenaventura	CO	America/Bogota	863033069630348859
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661800
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	359043379931766338
16.455	120.5875	La Trinidad	PH	Asia/Manila	863033069630348685
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317662105
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317661255
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	863033069630348222
39.12074	27.18052	Bergama	TR	Europe/Istanbul	8630330696303481842
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317661032
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	863033069630348727
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	8630330696303481263
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	3590433799317661636
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	8630330696303482261
23.1959	86.51499	Kenda	IN	Asia/Kolkata	359043379931766007
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	8630330696303481321
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303481511
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	359043379931766882
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	3590433799317661719
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	8630330696303482105
30.5427	-97.54667	Hutto	US	America/Chicago	3590433799317662329
42.24113	-88.3162	Crystal Lake	US	America/Chicago	359043379931766890
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	359043379931766643
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	3590433799317661727
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	359043379931766916
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348727
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	8630330696303481172
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317661917
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	3590433799317661420
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317661529
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303481941
3.8801	-77.03116	Buenaventura	CO	America/Bogota	359043379931766544
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303481347
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661479
40.70995	0.57856	Amposta	ES	Europe/Madrid	8630330696303481891
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481248
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	863033069630348487
40.93121	-73.89875	Yonkers	US	America/New_York	863033069630348693
42.4251	-71.06616	Malden	US	America/New_York	8630330696303481651
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317661008
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348214
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303481263
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	8630330696303481354
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303481321
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	863033069630348479
23.29549	113.82465	Licheng	CN	Asia/Shanghai	359043379931766445
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303482048
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303481941
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481347
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	8630330696303481677
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317661859
15.5439	73.7553	Calangute	IN	Asia/Kolkata	359043379931766288
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481198
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303481032
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317662071
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	3590433799317661446
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	359043379931766585
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348412
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303482014
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661040
41.91886	8.73812	Ajaccio	FR	Europe/Paris	863033069630348727
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481529
34.15429	3.50309	Messaad	DZ	Africa/Algiers	3590433799317662477
44.92934	37.99117	Krymsk	RU	Europe/Moscow	3590433799317661214
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317661123
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	359043379931766619
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661883
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317662378
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	8630330696303481859
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303481123
49.820923	18.262524	Ostrava	CZ	Europe/Prague	359043379931766965
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661818
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661297
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766049
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303481156
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766973
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481974
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	863033069630348149
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348529
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317662006
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303482204
37.31309	40.74357	Mardin	TR	Europe/Istanbul	3590433799317661412
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	359043379931766205
41.57439	24.71204	Smolyan	BG	Europe/Sofia	3590433799317662337
53.78333	-1.06667	Selby	GB	Europe/London	863033069630348891
37.31065	13.57661	Agrigento	IT	Europe/Rome	359043379931766254
