ts	imei	mwra	c.android.gm	c.android.chrome	c.dogalize	c.katana	c.android.youtube	c.android.vending	c.updateassist	c.UCMobile.intl	c.raider	c.UCMobile.x86
2018-05-12 01:43:00	8630330696303481347	1.00000	8.51536	11.44470	10.94552	12.73109	8.58866	52.40256	59.39710	28.70891	34.90968	5.91264
2018-05-12 01:44:00	3590433799317661123	0.00000	12.11176	10.15425	15.50913	9.18009	12.48645	56.07922	43.14162	34.26097	58.22301	94.82959
2018-05-12 01:45:00	8630330696303482212	1.00000	13.34362	18.29280	17.07560	13.66306	11.18965	34.62575	57.96602	91.02147	11.76963	3.38619
2018-05-12 01:46:00	8630330696303481636	0.00000	10.01212	8.17756	14.91949	15.96955	13.37784	38.44410	49.37436	23.79114	50.40779	63.87262
2018-05-12 01:47:00	3590433799317661347	0.00000	12.76418	9.65426	8.30439	9.40626	16.88071	35.40902	49.37506	51.30414	81.93260	45.37278
2018-05-12 01:48:00	863033069630348529	1.00000	11.10477	14.88758	11.78178	16.41078	8.53550	79.09915	54.59308	93.01383	90.48521	0.95182
2018-05-12 01:49:00	8630330696303481016	1.00000	12.24827	9.89510	14.74570	11.18017	13.12735	53.87894	52.51338	73.40018	35.40978	63.33274
2018-05-12 01:50:00	8630330696303481529	0.00000	14.65245	11.43698	14.03575	9.74187	13.73099	76.50912	36.89250	96.78139	90.09124	53.56552
2018-05-12 01:51:00	8630330696303482048	1.00000	11.51391	7.89342	13.31631	15.95182	14.68203	19.37047	56.77093	37.49668	90.40775	49.40073
2018-05-12 01:52:00	3590433799317662246	1.00000	9.25223	11.63191	12.35725	11.21952	8.98486	51.10446	23.24767	54.42576	34.04497	54.43255
2018-05-12 01:53:00	863033069630348651	1.00000	10.56215	12.07682	15.71962	13.12126	11.66023	45.46581	39.88098	97.93944	77.58166	19.78195
2018-05-12 01:54:00	8630330696303481180	1.00000	12.45248	8.53296	9.40278	10.62042	14.29399	33.31844	42.79749	76.31576	91.04023	66.87326
2018-05-12 01:55:00	863033069630348412	1.00000	10.30096	14.80765	13.49322	13.92446	9.90827	61.95262	31.96424	51.37186	1.90787	86.51920
2018-05-12 01:56:00	359043379931766932	0.00000	11.02930	11.59899	9.23539	12.83306	12.63427	52.43504	52.83027	26.47015	50.02066	65.64726
2018-05-12 01:57:00	3590433799317661644	1.00000	8.15462	11.86698	13.22719	12.14721	9.87204	79.97441	40.43105	45.39833	19.83619	11.02030
2018-05-12 01:58:00	863033069630348305	1.00000	11.76665	7.26901	14.50188	16.19062	14.05652	53.06135	62.02712	19.78812	88.31581	66.44133
2018-05-12 01:59:00	863033069630348933	1.00000	14.13130	6.44791	13.53266	10.22880	14.04829	52.33893	65.28391	28.15068	24.75569	74.03224
2018-05-12 02:00:00	8630330696303482279	1.00000	14.92301	12.14591	12.39011	10.84815	13.89330	32.89614	67.20485	23.04053	30.07922	82.35071
2018-05-12 02:01:00	863033069630348958	1.00000	9.64941	13.55923	13.68334	14.76198	9.06534	34.95476	57.32407	49.60846	23.42229	83.33134
2018-05-12 02:02:00	3590433799317661826	0.00000	12.44109	11.00751	13.22571	8.62258	13.27880	55.53596	54.01737	43.44132	28.63610	88.43639
2018-05-12 02:03:00	359043379931766460	0.00000	11.69040	8.49973	10.81796	9.41603	13.30390	52.34813	49.16462	16.96863	43.35434	1.23636
2018-05-12 02:04:00	3590433799317662014	0.00000	14.79175	10.65697	13.95918	13.19844	11.07900	53.77714	70.99183	46.47296	94.95824	1.34548
2018-05-12 02:05:00	359043379931766197	1.00000	14.61758	11.21573	12.38383	12.30808	11.93697	56.30845	39.39870	80.96976	77.85025	15.98925
2018-05-12 02:06:00	359043379931766106	1.00000	14.69163	8.46620	14.90315	11.34238	15.39412	27.52885	62.85980	65.76335	71.34763	87.40531
2018-05-12 02:07:00	8630330696303481966	0.00000	19.80275	10.61996	10.72455	7.90054	10.44773	51.76846	49.15171	89.52902	3.11938	13.03603
2018-05-12 02:08:00	863033069630348388	1.00000	14.71665	9.77412	13.33113	9.85958	11.74480	42.00742	35.97326	45.71177	13.07585	59.21455
2018-05-12 02:09:00	359043379931766601	1.00000	11.75474	14.65625	17.64354	12.65523	11.91456	43.38549	73.08846	86.53963	68.22117	17.46425
2018-05-12 02:10:00	3590433799317662162	1.00000	17.35522	10.80374	11.43610	11.82615	11.04621	46.26889	25.12717	99.87550	67.00810	9.80528
2018-05-12 02:11:00	863033069630348453	1.00000	8.04285	17.18327	12.31256	13.44230	9.88541	45.61825	61.01810	20.68867	92.35356	87.74489
2018-05-12 02:12:00	8630330696303481735	1.00000	7.59400	11.91424	11.29984	11.25066	10.57036	56.15827	29.59743	68.09952	29.89540	13.05084
2018-05-12 02:13:00	863033069630348982	0.00000	11.23319	9.01504	13.21444	9.00525	13.57352	51.85472	58.23054	34.66524	34.16842	3.44474
2018-05-12 02:14:00	8630330696303481115	0.00000	15.11688	12.88793	15.15427	5.36246	10.81279	41.81534	42.58823	81.03667	94.92791	3.89426
2018-05-12 02:15:00	8630330696303481404	0.00000	15.82879	9.16919	7.37188	9.05535	12.20308	33.50611	54.68477	85.69331	55.63415	23.51115
2018-05-12 02:16:00	3590433799317661867	1.00000	14.02209	11.41392	13.49128	8.23642	14.59531	69.55810	49.11633	22.35937	72.90609	98.74168
2018-05-12 02:17:00	8630330696303481727	0.00000	14.00157	12.69338	16.64121	9.61466	13.64940	75.64839	55.66364	40.61941	83.08992	6.71256
2018-05-12 02:18:00	863033069630348891	1.00000	15.62292	9.58016	12.80141	12.74804	14.54393	44.21478	64.76228	75.80822	84.96975	90.40043
2018-05-12 02:19:00	863033069630348297	1.00000	16.62250	10.98415	10.20007	12.01535	15.57815	61.39149	38.33243	96.91669	41.38456	74.89137
2018-05-12 02:20:00	3590433799317661693	0.00000	11.73955	4.94988	10.88501	11.72340	13.66870	78.40327	40.70451	28.43651	18.42283	77.68186
2018-05-12 02:21:00	3590433799317662154	1.00000	12.81124	14.63462	16.64668	15.85742	12.11944	55.95085	55.92399	85.46454	73.90625	62.49196
2018-05-12 02:22:00	8630330696303482048	1.00000	7.55987	8.83215	14.62182	8.48590	10.16655	42.46342	63.85197	2.49104	55.12998	42.12474
2018-05-12 02:23:00	359043379931766932	0.00000	11.10197	9.56477	10.34718	11.16375	15.29041	62.43299	68.35878	22.31852	70.69325	63.04430
2018-05-12 02:24:00	359043379931766841	1.00000	15.34227	9.76220	14.72053	14.01433	10.90465	66.43874	21.33715	76.28264	49.70282	94.07949
2018-05-12 02:25:00	863033069630348974	1.00000	13.90286	10.35610	12.30025	8.99290	13.79516	60.33336	59.82996	20.57100	39.91221	42.69189
2018-05-12 02:26:00	359043379931766247	1.00000	12.43239	11.85589	17.32698	10.67661	10.79598	68.99444	58.77582	7.38844	80.11694	97.13634
2018-05-12 02:27:00	8630330696303482204	1.00000	8.10592	14.05415	18.13214	10.88394	13.79505	52.54794	52.63865	82.55747	74.99822	79.75166
2018-05-12 02:28:00	8630330696303481560	1.00000	9.43232	12.92296	10.59511	15.68622	8.09913	39.55667	61.82293	60.66012	40.79325	14.48809
2018-05-12 02:29:00	863033069630348784	0.00000	8.89886	7.99043	13.12496	9.79486	12.03616	38.40802	43.31281	34.97528	69.55578	98.04440
2018-05-12 02:30:00	359043379931766510	1.00000	11.15733	11.03713	14.10759	12.50338	10.07566	51.67655	57.25860	60.18984	13.52444	68.71577
2018-05-12 02:31:00	3590433799317662287	1.00000	11.56977	14.85053	16.23483	13.50365	11.73296	72.45590	58.43763	20.25289	96.86963	82.97859
2018-05-12 02:32:00	359043379931766569	1.00000	8.93212	13.91862	14.08207	14.47322	9.37648	37.20430	42.63819	84.28808	84.60640	7.81993
2018-05-12 02:33:00	3590433799317662006	0.00000	16.78809	12.25283	10.12247	12.35778	13.47737	51.95269	45.47183	11.09402	86.94136	78.11585
2018-05-12 02:34:00	8630330696303481123	1.00000	9.91763	6.92075	17.28841	13.15088	13.35377	67.08280	48.84432	85.88174	25.05415	6.17228
2018-05-12 02:35:00	8630330696303481214	0.00000	16.14105	11.87783	14.10953	9.78559	12.96399	44.54094	69.82298	37.90116	41.85355	58.17016
2018-05-12 02:36:00	8630330696303481420	1.00000	11.83013	7.85780	12.94607	13.90786	15.68852	58.22808	67.15625	44.13802	70.52589	18.52752
2018-05-12 02:37:00	3590433799317661776	0.00000	13.48355	12.39089	14.89528	6.55675	11.36978	31.71142	65.78842	44.58038	87.28747	2.03290
2018-05-12 02:38:00	3590433799317661610	1.00000	14.69188	8.73525	10.10691	12.36195	15.09723	43.66616	53.90674	77.18874	70.44954	99.27422
2018-05-12 02:39:00	863033069630348990	0.00000	15.47701	9.25616	11.56926	12.39539	13.10711	54.86192	47.16539	37.72577	5.84895	90.75643
2018-05-12 02:40:00	8630330696303482204	0.00000	15.73355	6.76133	11.67579	6.92560	17.13810	74.64092	54.57749	28.60883	82.55925	66.88887
2018-05-12 02:41:00	8630330696303481628	1.00000	12.29259	9.11317	10.69838	11.68141	15.18654	64.48097	44.86995	11.44012	99.44938	85.49629
2018-05-12 02:42:00	3590433799317661685	0.00000	16.80972	11.41582	15.18212	12.65432	12.21604	65.95743	44.39904	54.65580	62.83097	39.63810
2018-05-12 02:43:00	8630330696303482121	0.00000	11.14976	14.77373	9.16137	14.99127	7.97876	56.41445	39.10951	69.17626	0.66474	74.60450
2018-05-12 02:44:00	863033069630348255	0.00000	14.46461	12.39549	9.36383	11.35076	12.69521	43.53231	53.74497	61.07447	78.42915	1.83280
2018-05-12 02:45:00	8630330696303482485	0.00000	13.23059	8.06491	11.04594	8.88391	16.14818	50.67853	36.20505	0.11924	25.91660	14.31371
2018-05-12 02:46:00	359043379931766312	1.00000	12.82660	8.43962	15.67510	12.47625	11.74375	50.26961	41.09871	4.90047	37.50635	5.39081
2018-05-12 02:47:00	3590433799317662089	1.00000	10.47196	11.26527	14.92812	11.89699	8.75477	49.94262	77.22957	60.15975	91.49435	8.37200
2018-05-12 02:48:00	863033069630348768	1.00000	12.67279	12.02952	11.04996	9.72910	15.17198	49.88210	54.72669	67.87347	71.61030	70.74598
2018-05-12 02:49:00	359043379931766288	1.00000	13.52933	10.37541	9.66558	15.29684	15.15084	56.41312	63.93280	82.26769	84.77394	23.64995
2018-05-12 02:50:00	8630330696303481230	0.00000	11.90687	8.47579	10.91051	7.39509	13.03285	38.90578	70.26810	79.73093	46.24377	38.90780
2018-05-12 02:51:00	3590433799317662436	1.00000	13.66091	9.29689	9.10192	9.28856	17.61715	48.03207	64.81287	80.44323	87.64651	76.45813
2018-05-12 02:52:00	8630330696303482196	1.00000	13.42635	10.00888	13.15364	7.77620	13.16581	63.93302	67.15047	59.29039	28.15628	84.68573
2018-05-12 02:53:00	359043379931766619	0.00000	7.69143	9.07246	10.50493	13.01531	8.67513	67.65185	57.57232	89.25317	50.86434	51.58621
2018-05-12 02:54:00	359043379931766098	0.00000	8.87827	7.80381	6.55345	9.82924	16.59306	30.10128	59.47661	23.73738	11.24775	40.66675
2018-05-12 02:55:00	8630330696303482477	1.00000	14.87587	8.87142	11.67988	11.17499	13.14387	41.89963	48.01179	76.10117	13.73054	53.45889
2018-05-12 02:56:00	359043379931766817	1.00000	14.62077	14.70152	14.98866	14.46419	8.70452	50.46415	63.95883	57.15929	62.09749	48.18956
2018-05-12 02:57:00	3590433799317662048	1.00000	10.86129	15.98087	11.54638	15.30478	6.35471	41.04906	60.69137	23.98417	45.92758	27.05445
2018-05-12 02:58:00	359043379931766544	1.00000	14.76421	9.46258	13.97715	16.89974	13.53865	69.16813	39.10423	61.03587	24.44217	26.40531
2018-05-12 02:59:00	3590433799317661123	1.00000	8.42980	11.49376	16.16247	7.31743	12.58043	67.31211	33.93502	84.77626	51.75419	2.44746
2018-05-12 03:00:00	8630330696303481297	1.00000	12.29242	7.89463	15.71029	13.44440	11.84458	45.87121	57.36058	68.72491	63.72999	71.43353
2018-05-12 03:01:00	359043379931766783	0.00000	12.02659	8.77310	12.43976	8.11484	14.06194	54.46079	42.75362	69.70978	25.13844	75.28689
2018-05-12 03:02:00	3590433799317661206	1.00000	14.92589	14.73413	14.79627	15.18074	8.96749	48.28248	57.81057	28.84043	59.71183	29.71042
2018-05-12 03:03:00	359043379931766635	1.00000	17.19462	12.95620	12.38275	13.57665	10.67297	40.05876	65.47835	66.22404	82.84245	91.45680
2018-05-12 03:04:00	3590433799317661503	0.00000	13.17285	7.13352	11.46096	9.22249	15.87592	68.71717	47.97797	4.06373	1.87594	83.78610
2018-05-12 03:05:00	8630330696303481891	1.00000	9.63231	9.48296	15.97559	13.49945	12.06001	60.52437	47.08963	49.49488	57.60789	76.71939
2018-05-12 03:06:00	3590433799317662022	1.00000	16.82910	11.84086	11.84723	11.59224	18.40838	50.26178	60.61426	63.96443	75.67235	96.82191
2018-05-12 03:07:00	359043379931766759	1.00000	13.10969	14.13940	9.71117	12.75697	13.08874	30.45220	47.22218	24.08408	53.03124	14.36647
2018-05-12 03:08:00	3590433799317661479	1.00000	10.49118	14.72842	12.87507	15.54055	10.61201	69.85403	86.02717	85.35220	0.89640	58.73558
2018-05-12 03:09:00	8630330696303482048	0.00000	13.77439	10.64707	15.14806	12.40714	11.59955	64.64091	55.27642	14.09092	86.55574	21.33064
2018-05-12 03:10:00	8630330696303481412	1.00000	10.48942	14.12882	14.44664	13.39740	8.80318	40.14464	49.12234	70.88810	14.09421	11.37409
2018-05-12 03:11:00	3590433799317661875	0.00000	15.23431	8.56643	13.00630	12.35029	10.44695	65.06015	51.28661	1.69843	85.65158	99.66903
2018-05-12 03:12:00	359043379931766122	1.00000	7.35731	9.10446	9.47109	12.22133	8.02821	42.87157	52.33618	45.04105	91.97481	15.43361
2018-05-12 03:13:00	863033069630348073	1.00000	11.01770	11.04732	16.52199	14.49494	9.71362	48.54288	63.66962	53.53448	3.87768	53.84194
2018-05-12 03:14:00	359043379931766429	1.00000	12.83040	9.38685	9.97997	12.18639	13.43706	31.40007	48.86471	24.45108	35.72737	76.23542
2018-05-12 03:15:00	3590433799317662188	1.00000	10.01937	13.83540	13.54053	12.48717	9.25882	54.95283	42.69988	79.50565	38.76461	68.70796
2018-05-12 03:16:00	359043379931766551	0.00000	11.30259	10.40028	13.21781	12.38923	17.06207	30.53489	54.56708	31.64750	56.06522	63.77618
2018-05-12 03:17:00	359043379931766213	1.00000	15.01091	11.56661	15.32879	15.50657	9.29538	46.34472	51.81532	52.99378	70.73646	3.47365
2018-05-12 03:18:00	359043379931766429	0.00000	21.26456	10.13337	10.77100	8.92251	12.42202	47.99703	46.69031	28.88873	35.58997	12.35397
2018-05-12 03:19:00	8630330696303482287	1.00000	9.70852	6.13770	15.31803	18.52130	13.41360	48.89576	38.44788	69.89496	56.56387	86.05709
2018-05-12 03:20:00	3590433799317662212	1.00000	11.50407	9.87352	13.48062	12.49832	14.59477	56.75722	60.33537	80.11866	72.43203	55.98248
2018-05-12 03:21:00	3590433799317661354	0.00000	9.39262	7.98752	12.94180	6.20264	11.90540	34.82726	43.63723	56.42250	14.54444	35.51286
2018-05-12 03:22:00	863033069630348214	1.00000	8.38856	16.64655	15.67668	11.90273	10.31166	42.37007	65.48695	95.75810	5.17719	40.54664
2018-05-12 03:23:00	863033069630348958	0.00000	7.90787	7.50666	10.10984	10.19374	14.90885	44.38204	48.30531	66.28091	58.33131	48.77767
2018-05-12 03:24:00	3590433799317661214	1.00000	16.09648	9.53988	14.69822	8.69088	12.75584	48.84557	30.40457	56.24567	90.67885	18.89618
2018-05-12 03:25:00	3590433799317662147	0.00000	12.68325	7.52893	9.44944	7.36963	13.66381	45.84723	70.09590	31.19659	37.95539	94.87197
2018-05-12 03:26:00	863033069630348412	1.00000	13.28118	8.17544	16.03977	10.71205	13.60142	16.15258	58.79256	4.79537	27.23450	49.72860
2018-05-12 03:27:00	359043379931766478	1.00000	14.21993	7.44809	11.70652	12.37757	15.03702	36.23203	80.20809	11.47852	57.07564	1.09816
2018-05-12 03:28:00	359043379931766585	0.00000	10.40414	9.02588	13.47138	6.76179	11.36680	60.21281	48.35761	72.17104	93.48101	78.78543
2018-05-12 03:29:00	3590433799317661081	0.00000	11.10661	10.53056	9.49787	9.83985	11.98614	34.44302	44.94145	23.29671	24.20014	24.06200
2018-05-12 03:30:00	8630330696303481909	0.00000	11.51223	10.31032	8.40371	8.96050	13.02454	55.76169	49.18086	26.93969	89.23580	10.01318
2018-05-12 03:31:00	863033069630348057	0.00000	15.02542	11.07734	13.26475	10.70792	13.31331	57.57432	53.07934	30.33505	41.62010	93.95460
2018-05-12 03:32:00	3590433799317662451	0.00000	12.47823	10.15009	12.27294	9.74776	13.31233	81.95607	61.08774	73.64895	5.40861	58.08089
2018-05-12 03:33:00	8630330696303482410	1.00000	11.65973	12.17229	14.31270	13.82793	10.61035	76.88384	68.86704	3.96884	68.82100	34.63721
2018-05-12 03:34:00	8630330696303481446	0.00000	13.05285	10.80530	9.72030	9.93666	11.03392	30.65750	67.75209	26.17488	89.37198	27.81006
2018-05-12 03:35:00	3590433799317661313	1.00000	11.64305	13.02576	14.61196	13.39008	10.07121	37.04865	57.53390	5.46284	23.64565	28.97643
2018-05-12 03:36:00	3590433799317661933	0.00000	9.86122	9.50704	12.93390	8.52594	13.21785	24.76938	62.20210	65.63057	44.50473	76.87118
2018-05-12 03:37:00	863033069630348693	0.00000	12.63615	10.55688	6.58648	13.37906	13.69713	38.45246	49.19888	88.47864	82.53559	26.79608
2018-05-12 03:38:00	3590433799317661073	0.00000	15.71462	9.03644	9.54352	6.32546	11.69079	26.07605	37.60124	88.24913	76.36013	75.62268
2018-05-12 03:39:00	8630330696303481990	0.00000	12.79610	9.54881	13.37844	8.88960	11.73873	38.46272	71.59069	12.43730	11.78172	43.00896
2018-05-12 03:40:00	863033069630348347	1.00000	6.50518	10.44952	9.02921	12.09815	9.84171	38.99734	30.80572	54.76213	12.27025	32.18573
2018-05-12 03:41:00	8630330696303481420	1.00000	10.10097	10.78960	15.06220	16.95828	10.86256	23.45823	44.88972	9.97053	84.41288	17.91182
2018-05-12 03:42:00	359043379931766353	1.00000	10.02778	10.43864	14.20977	13.01406	11.26614	45.78214	37.23077	21.70805	30.63960	25.89451
2018-05-12 03:43:00	3590433799317661552	1.00000	14.11838	10.55882	13.88891	11.33491	13.77333	37.31128	50.03616	64.83767	53.46780	16.93203
2018-05-12 03:44:00	863033069630348859	1.00000	14.07936	11.09343	12.89973	13.44855	8.87468	48.29224	46.63676	55.90271	34.54080	82.16333
2018-05-12 03:45:00	359043379931766478	0.00000	12.66110	9.06278	10.58790	7.96516	12.61679	43.45189	52.76221	64.17535	0.03335	23.63922
2018-05-12 03:46:00	3590433799317662329	1.00000	9.07988	13.87373	14.12338	12.33187	9.99887	62.77662	37.66210	91.00984	1.40668	93.91602
2018-05-12 03:47:00	359043379931766338	1.00000	10.21504	16.73325	14.39633	14.50233	9.13503	54.31275	49.46436	24.48432	60.07281	58.71155
2018-05-12 03:48:00	3590433799317661651	1.00000	15.08742	8.85846	11.89301	14.01978	15.07542	63.41413	55.47425	35.88604	48.64135	64.47479
2018-05-12 03:49:00	8630330696303481354	1.00000	6.87310	14.63125	13.00927	14.66713	9.66726	42.63068	49.93601	3.48037	86.47900	47.09177
2018-05-12 03:50:00	8630330696303481511	1.00000	10.38695	10.77112	11.18817	15.83760	17.49928	42.85966	41.52962	51.79017	36.83100	53.08787
2018-05-12 03:51:00	8630330696303481941	1.00000	14.31394	10.60169	11.45989	8.16761	13.41296	48.89959	57.13417	23.55152	4.45799	18.59152
2018-05-12 03:52:00	863033069630348198	1.00000	6.48527	10.93545	7.40186	14.35649	8.26644	41.28372	40.40320	95.30826	66.28445	98.53248
2018-05-12 03:53:00	3590433799317662253	1.00000	9.43316	14.60245	9.69497	13.70981	6.99654	49.03233	48.12703	38.24895	18.16883	98.87316
2018-05-12 03:54:00	863033069630348123	0.00000	9.41476	9.27249	12.63159	10.51503	11.97972	52.27292	47.56699	51.78283	44.91182	8.98362
2018-05-12 03:55:00	8630330696303481008	1.00000	9.86644	13.30997	14.95337	12.89364	9.99384	62.21190	46.31980	8.81981	32.65114	74.28519
2018-05-12 03:56:00	863033069630348867	1.00000	11.37434	11.06120	14.97159	13.79822	10.07000	62.53492	59.34048	13.14390	79.79129	71.49437
2018-05-12 03:57:00	3590433799317662428	0.00000	10.84069	8.50199	9.74720	9.47134	12.99855	26.34146	25.21125	79.68082	49.41001	83.84821
2018-05-12 03:58:00	8630330696303482444	0.00000	12.71572	9.22978	10.46675	7.51013	12.13937	41.62828	65.36360	18.70457	37.32240	19.08165
2018-05-12 03:59:00	8630330696303481073	0.00000	11.57447	9.77763	12.71419	14.04144	12.57344	64.46552	57.50552	90.38305	80.26060	84.62144
2018-05-12 04:00:00	3590433799317662071	1.00000	12.03902	13.37713	16.40732	10.00863	8.86428	48.13266	27.93763	35.83768	82.85485	89.06478
2018-05-12 04:01:00	3590433799317661297	0.00000	15.94283	6.88674	8.87103	8.10255	13.94637	41.04698	63.08310	96.02292	38.74942	54.37715
2018-05-12 04:02:00	8630330696303482022	1.00000	11.07002	9.40489	16.45202	9.44599	10.16326	41.21881	53.22955	35.21969	99.11559	45.42276
2018-05-12 04:03:00	359043379931766114	1.00000	13.86334	4.64125	18.42206	11.24790	14.07644	38.69668	76.92492	44.09683	88.29757	72.41915
2018-05-12 04:04:00	3590433799317661677	1.00000	14.57701	8.60845	6.51524	10.41456	14.27929	54.47972	34.70620	53.97893	19.36537	17.93048
2018-05-12 04:05:00	359043379931766973	0.00000	12.02312	10.41916	12.20549	8.77399	10.61120	26.24469	39.56276	33.24869	93.79888	85.29770
2018-05-12 04:06:00	863033069630348396	1.00000	13.17551	9.62394	13.15259	15.78796	13.10859	63.88157	75.32451	16.23662	88.23599	51.08535
2018-05-12 04:07:00	863033069630348222	1.00000	7.55746	12.20334	14.02845	9.75873	9.28723	59.45774	45.83892	94.99675	5.39170	57.37407
2018-05-12 04:08:00	3590433799317662386	0.00000	12.58978	6.37456	11.66138	12.42971	15.09236	47.88628	73.91498	67.55560	83.76001	13.54854
2018-05-12 04:09:00	359043379931766007	0.00000	13.31853	10.27081	17.90906	10.11596	14.20271	64.01303	48.43600	25.99978	31.54348	1.05822
2018-05-12 04:10:00	8630330696303481800	1.00000	13.99579	8.74586	11.64616	12.73639	13.80944	39.71860	50.50803	19.31503	55.76815	66.92622
2018-05-12 04:11:00	863033069630348289	0.00000	11.86644	9.27159	14.18474	8.76727	12.36756	63.40918	43.10500	58.63832	31.08501	97.09866
2018-05-12 04:12:00	863033069630348123	0.00000	15.26122	10.16707	14.71429	8.18910	11.45015	43.49688	40.32696	90.61584	62.49790	30.96764
2018-05-12 04:13:00	863033069630348032	1.00000	8.88836	9.42658	11.39026	16.87905	14.49824	40.26909	50.01946	86.20066	95.87222	98.95189
2018-05-12 04:14:00	8630330696303481115	0.00000	10.51651	11.81750	7.01903	11.76672	8.37761	17.81571	62.96283	99.62498	49.58348	8.83091
2018-05-12 04:15:00	3590433799317662451	1.00000	7.52966	11.32733	10.39644	12.30229	7.44669	57.59783	62.16132	52.22917	39.92803	41.58346
2018-05-12 04:16:00	863033069630348750	0.00000	11.35408	10.27650	9.27214	9.57892	13.43145	37.28164	38.80571	71.49631	98.59303	59.42767
2018-05-12 04:17:00	8630330696303481305	1.00000	16.38985	10.78605	13.32460	10.69947	10.93084	42.91104	64.91879	40.00091	51.90976	10.21058
2018-05-12 04:18:00	3590433799317661099	0.00000	11.57351	10.03504	4.84602	11.66931	14.20825	49.34299	73.20956	85.35514	52.53110	10.27210
2018-05-12 04:19:00	863033069630348701	1.00000	8.91584	14.57137	12.38273	13.90414	9.93153	32.49712	51.56275	30.26803	24.53483	40.15717
2018-05-12 04:20:00	863033069630348966	1.00000	10.91052	11.66153	12.72981	12.63725	8.03893	37.59493	50.66513	38.88806	87.23190	47.65323
2018-05-12 04:21:00	3590433799317661818	0.00000	12.58224	11.68241	14.55434	14.07813	8.19680	77.32380	71.09382	15.95555	89.12633	68.00461
2018-05-12 04:22:00	3590433799317661412	1.00000	8.46308	12.33323	16.87527	8.29771	13.92052	35.98954	30.67933	65.58708	17.97647	9.72729
2018-05-12 04:23:00	8630330696303481545	1.00000	11.98798	9.77759	9.75417	15.14759	13.37921	37.43840	34.41349	45.12537	83.15796	53.06196
2018-05-12 04:24:00	3590433799317661131	1.00000	8.50240	11.03957	11.05615	9.98313	7.87699	49.71743	34.94790	91.57161	16.55228	30.35139
2018-05-12 04:25:00	8630330696303481586	0.00000	10.42793	10.63888	11.32598	10.83210	11.66585	27.89597	75.96647	0.32047	67.04240	89.51592
2018-05-12 04:26:00	3590433799317661537	1.00000	11.60823	14.91141	14.24606	14.39061	9.31762	61.09526	45.75474	14.14900	84.85111	91.21055
2018-05-12 04:27:00	863033069630348750	1.00000	17.19481	9.89782	15.68787	9.86380	12.12166	49.88115	54.14430	11.22089	11.46071	19.28339
2018-05-12 04:28:00	863033069630348149	1.00000	12.90581	11.84146	12.82606	14.05906	10.03387	66.92128	46.39632	42.28699	45.15689	66.49896
2018-05-12 04:29:00	8630330696303482006	1.00000	13.70812	9.92728	12.70403	11.28356	9.55118	46.79303	70.61080	33.94278	72.65856	67.99420
2018-05-12 04:30:00	3590433799317662311	1.00000	17.42040	9.17595	13.66900	14.53424	12.35254	36.96781	85.70192	46.95038	44.58162	71.93524
2018-05-12 04:31:00	863033069630348420	1.00000	11.63721	16.25176	13.57321	16.80538	9.03120	58.02591	37.35846	1.63901	76.28624	11.92453
2018-05-12 04:32:00	863033069630348511	0.00000	9.03717	12.00050	11.18210	10.40203	11.90770	55.95532	83.24140	84.78729	0.03631	32.94410
2018-05-12 04:33:00	8630330696303482345	0.00000	11.36965	9.01810	9.26824	8.56274	12.31334	63.22745	49.80709	87.57694	86.38908	15.83424
2018-05-12 04:34:00	359043379931766379	1.00000	13.25725	7.63805	15.80140	16.12069	11.75285	56.11755	58.59259	90.92791	71.41902	74.95444
2018-05-12 04:35:00	8630330696303481107	0.00000	15.98954	6.40707	11.23929	10.37055	13.81149	37.16967	55.99202	53.58544	32.28131	73.19000
2018-05-12 04:36:00	3590433799317661289	1.00000	6.67867	12.08594	11.18148	12.13357	10.73494	30.94734	40.88359	44.30865	23.13563	42.10847
2018-05-12 04:37:00	3590433799317661784	1.00000	12.91622	7.10528	14.82027	12.25650	13.08829	44.81353	42.29837	52.53479	61.60520	87.15677
2018-05-12 04:38:00	863033069630348552	1.00000	7.79916	15.02085	10.02720	15.74104	9.90468	40.91207	51.69493	7.87490	57.45150	24.17510
2018-05-12 04:39:00	359043379931766338	0.00000	14.38798	7.72513	9.95346	8.00005	15.76156	36.63123	54.05073	66.37281	72.98667	45.82103
2018-05-12 04:40:00	359043379931766684	0.00000	13.46633	11.89060	13.86931	9.40808	15.02325	36.64785	51.09718	74.52529	46.56061	31.52331
2018-05-12 04:41:00	8630330696303481867	1.00000	10.33690	11.00702	14.44078	12.23233	9.59268	45.54064	45.64458	1.49744	18.13648	69.74847
2018-05-12 04:42:00	8630330696303482113	1.00000	15.99035	8.68260	8.56606	9.07603	10.13531	46.05737	49.32042	17.34700	0.50042	23.91165
2018-05-12 04:43:00	8630330696303481016	0.00000	14.89896	10.36335	10.58196	10.04889	15.33704	52.82085	66.43257	21.33884	98.57678	32.43112
2018-05-12 04:44:00	863033069630348867	1.00000	11.48525	8.98228	15.83048	13.64986	13.85142	31.24210	70.52189	72.50660	31.60462	17.65850
2018-05-12 04:45:00	3590433799317661669	0.00000	12.14382	9.99953	9.17566	8.05837	13.95837	42.31494	71.91061	10.25431	48.35155	54.31861
2018-05-12 04:46:00	359043379931766114	0.00000	14.49757	8.61187	8.90955	7.06681	12.01952	56.64213	30.56721	30.55490	32.38114	69.15221
