ts	imei	mwra	p.android.documentsui	p.system	p.android.settings	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.inputmethod.latin	p.olauncher	p.google	p.process.gapps	p.katana	p.gms.persistent	p.android.defcontainer	p.browser.provider	p.simulator	p.notifier	p.android.vending	p.dogalize	p.android.gms
2018-05-11 13:28:00	8630330696303481099	1.00000	12.68395	9.49821	10.33724	8.99360	7.15379	14.45493	13.22390	51.54636	0.02464	34.49017	54.64312	40.16660	74.54808	79.57135	13.08287	39.17600	52.81060	47.46870	81.97106	92.83305
2018-05-11 13:29:00	8630330696303481966	0.00000	13.31176	14.29426	15.49260	13.05219	9.63709	12.73089	14.93955	56.72435	0.04600	68.38487	65.91895	26.76322	51.57463	9.10620	95.63927	3.23046	76.06387	35.86119	79.10506	18.35662
2018-05-11 13:30:00	8630330696303481289	1.00000	16.74533	10.20539	11.72192	10.92098	11.42703	10.12103	6.59245	52.50637	1.42515	62.17498	58.21201	96.39555	8.52439	78.51941	75.62765	15.83306	60.42529	4.67720	0.02930	37.60123
2018-05-11 13:31:00	359043379931766411	0.00000	14.25949	12.10656	13.19359	12.28292	6.42261	10.34584	15.20498	51.21651	0.11874	60.65928	61.56820	51.44670	19.27261	93.30691	73.07281	27.72455	80.02516	93.78618	14.02221	59.53943
2018-05-11 13:32:00	863033069630348990	0.00000	13.04866	15.42177	12.78235	11.69679	12.67147	12.17319	10.72353	74.85555	0.03536	50.67215	25.50765	65.37276	32.50084	26.10544	44.54947	73.33320	0.58293	42.98864	83.34895	6.87289
2018-05-11 13:33:00	359043379931766528	1.00000	14.33905	9.07030	8.31254	6.62749	12.28454	13.04728	16.05011	50.71424	0.12849	61.54708	58.05133	23.21836	37.12561	54.32706	27.29540	23.33535	38.94578	68.58381	17.76877	46.23557
2018-05-11 13:34:00	863033069630348149	1.00000	14.76891	10.29412	12.08527	5.46382	8.53353	7.25294	7.92677	44.19990	0.19747	57.40742	59.00891	38.14858	24.99308	21.60307	82.66172	35.21601	71.82486	62.17491	59.26594	95.04915
2018-05-11 13:35:00	8630330696303482485	1.00000	12.90465	8.14507	8.02540	13.18357	11.20751	15.45070	15.49972	62.77147	0.03066	50.13613	70.67343	1.46963	96.66689	5.72289	75.04357	22.21000	29.18513	71.13939	0.94585	18.14491
2018-05-11 13:36:00	3590433799317661826	1.00000	14.18526	8.16252	9.23678	8.04739	12.71328	12.76702	20.11174	37.62177	0.11023	30.77765	70.91027	22.32066	86.73892	19.61755	63.21214	86.62969	44.03087	65.53189	70.41455	35.43455
2018-05-11 13:37:00	863033069630348511	0.00000	13.83712	13.46606	12.92309	11.86691	9.43622	6.08412	17.31710	62.88375	0.07782	27.09961	43.07462	76.50524	86.27242	49.55515	25.50343	2.94263	33.42571	19.67325	35.45331	61.60111
2018-05-11 13:38:00	8630330696303482097	1.00000	11.99370	9.51892	9.23407	9.60905	7.49169	14.01384	9.61888	75.07228	0.01230	67.07354	57.74697	1.80256	92.07176	66.30579	6.31053	18.12069	81.58904	81.82990	23.67363	43.74452
2018-05-11 13:39:00	863033069630348818	1.00000	13.27988	11.21256	9.41902	8.75404	9.63543	9.57283	8.16536	63.92662	0.04447	73.23681	68.45004	3.47536	59.89902	62.70311	48.57098	70.49283	81.51294	77.23018	93.21044	70.24318
2018-05-11 13:40:00	8630330696303481115	1.00000	14.29513	10.07669	11.03656	10.44549	7.41637	14.78521	11.90282	40.37152	0.12295	57.94353	36.42428	30.30255	56.53936	46.78961	32.89425	70.18210	54.90494	22.71924	0.49834	26.83471
2018-05-11 13:41:00	863033069630348727	0.00000	9.54142	12.15290	9.94062	12.61661	12.85379	8.05358	11.12682	51.44339	0.00113	52.03574	45.97289	85.15519	28.17772	93.82242	12.14856	97.41901	7.43039	98.23316	84.46036	73.31821
2018-05-11 13:42:00	863033069630348073	0.00000	10.11423	11.95399	9.29832	12.52807	13.09050	6.83077	7.92404	61.46370	0.00199	22.50320	50.56061	3.40407	93.07276	4.19230	66.96434	62.10935	85.57075	52.58270	73.86773	15.16961
2018-05-11 13:43:00	3590433799317661248	1.00000	10.18698	7.29396	5.51718	8.96710	12.30056	15.35510	15.31698	45.72437	0.00205	41.79185	59.23831	33.74733	18.88578	71.73746	32.13759	37.11856	54.19922	38.11411	12.49186	33.90219
2018-05-11 13:44:00	8630330696303481586	1.00000	10.22878	10.65667	12.11429	12.99021	5.13385	13.51943	7.78415	21.53768	0.00211	27.41871	17.33225	11.58087	0.49744	65.65067	28.28450	97.92369	75.68517	89.86413	33.37050	15.01959
2018-05-11 13:45:00	3590433799317662006	1.00000	16.62171	11.88134	11.40504	9.87332	8.83774	9.84243	9.68920	63.70514	1.25945	30.06013	63.79319	38.27718	59.37592	23.64789	80.54282	11.51913	36.85315	34.86642	56.27981	13.08516
2018-05-11 13:46:00	8630330696303481164	1.00000	15.89194	13.08957	6.74842	12.20682	14.56050	10.22617	12.65519	55.68879	0.60708	58.60293	55.08061	86.17376	29.18622	33.22475	39.31402	37.34151	93.20226	21.38871	76.63222	48.32595
2018-05-11 13:47:00	8630330696303482295	1.00000	10.81150	8.68394	14.98394	10.54402	7.66213	8.62474	10.59304	30.66967	0.00381	34.05676	56.29481	75.67777	90.39122	17.00084	69.50556	96.72640	27.45427	18.67022	47.66243	10.69183
2018-05-11 13:48:00	863033069630348461	1.00000	12.43775	12.93145	9.81946	10.03977	10.73692	6.37889	8.92542	66.53868	0.01923	64.85688	55.36578	98.38503	97.74933	90.03826	50.04860	97.95105	16.03040	67.89166	11.50609	19.78815
2018-05-11 13:49:00	3590433799317661883	0.00000	14.13371	15.80415	11.90068	11.33582	10.63786	10.35845	12.94093	40.80568	0.10471	62.78326	46.52814	0.16655	53.40150	90.21846	25.32372	88.28954	89.05279	1.21349	82.17709	64.43061
2018-05-11 13:50:00	863033069630348784	1.00000	15.18408	10.65925	10.93277	8.12085	8.92954	12.51431	13.28009	24.30077	0.29908	40.03166	41.60742	47.23573	51.07585	60.37247	28.84022	32.82259	92.12408	60.35318	32.67876	87.13485
2018-05-11 13:51:00	8630330696303481057	0.00000	12.48591	14.10994	13.60696	10.68275	12.27376	11.00700	12.41683	61.73623	0.02016	64.88037	30.08400	31.61107	14.41801	93.05285	2.00779	34.58788	27.63957	39.79170	4.85091	79.57085
2018-05-11 13:52:00	359043379931766403	1.00000	13.78572	11.35784	9.74680	9.06901	10.31635	13.08629	13.83519	50.88571	0.07388	53.64917	42.90626	10.41703	10.55928	55.96053	86.23906	55.08834	8.12603	6.44077	27.65103	54.31527
2018-05-11 13:53:00	359043379931766916	0.00000	15.37096	14.76789	8.34358	12.57920	13.89194	11.35398	9.13807	55.43265	0.36058	69.06300	42.02395	92.90815	65.08288	67.03817	4.75593	88.00596	28.75918	88.59758	56.97896	18.30050
2018-05-11 13:54:00	3590433799317662246	1.00000	13.46236	10.59770	10.38018	11.81910	11.07793	10.38186	8.28268	48.26402	0.05349	62.15782	57.23904	75.83647	34.52402	71.05380	37.49404	8.71828	54.43364	93.54321	71.84167	28.49454
2018-05-11 13:55:00	359043379931766627	1.00000	12.56477	8.16313	9.77643	8.82580	10.70527	11.86090	13.65659	51.91517	0.02183	47.59508	40.74322	88.86550	84.09085	13.45398	36.33140	48.53388	16.69953	27.67079	16.61737	66.37501
2018-05-11 13:56:00	8630330696303482113	1.00000	13.82871	12.44227	12.46478	10.56853	11.67320	8.68829	7.59546	72.61907	0.07714	63.47100	80.86045	66.44914	0.49476	91.71725	0.57594	59.72275	8.74769	31.37459	3.64531	62.75552
2018-05-11 13:57:00	8630330696303482279	1.00000	10.22176	9.32679	15.98927	12.59485	10.82656	7.95995	12.65116	57.98557	0.00211	66.52600	49.42342	18.45942	96.97388	85.67246	57.14413	46.48566	58.91987	93.14017	56.75765	15.30100
2018-05-11 13:58:00	863033069630348834	1.00000	12.18313	11.27603	13.46882	9.97011	7.09070	7.82750	12.51243	31.56107	0.01494	29.71772	50.59960	90.25323	33.75280	30.26979	62.30716	38.97354	38.71355	88.21225	12.89452	54.36202
2018-05-11 13:59:00	8630330696303482493	0.00000	15.44694	12.97033	12.25174	12.11483	8.72711	7.43672	12.92309	44.91623	0.38909	48.18178	59.19772	29.02752	89.10033	57.32973	68.91833	72.27226	98.64953	57.54179	93.57822	17.46119
2018-05-11 14:00:00	3590433799317662113	1.00000	14.92676	8.21032	12.78974	7.76050	8.85423	9.88842	9.48092	57.67453	0.23131	66.34199	55.30315	88.09527	13.94790	82.70462	50.05071	72.85156	20.24771	44.09836	43.23196	74.21282
2018-05-11 14:01:00	359043379931766031	0.00000	14.89030	13.75236	8.92442	15.10162	15.04866	7.78676	11.28916	54.53135	0.22298	43.80153	73.49491	49.48893	75.94440	59.76093	32.63065	63.98083	39.59245	65.87917	67.43071	52.23047
2018-05-11 14:02:00	863033069630348131	1.00000	16.88018	9.42877	14.16226	10.45833	8.68861	9.17465	9.38204	51.41375	1.63096	49.43973	80.20928	4.32522	92.61079	97.33244	73.06378	69.39578	22.34917	97.14720	68.87931	35.22777
2018-05-11 14:03:00	8630330696303482006	1.00000	13.66905	9.53301	9.00756	8.68720	6.61137	14.47046	11.30533	41.94368	0.06582	32.65888	55.89971	80.10781	92.25500	26.56570	56.49504	36.88203	69.77730	4.31322	65.19598	70.92520
2018-05-11 14:04:00	359043379931766700	0.00000	12.47245	10.66266	12.09661	15.33162	9.41981	10.11088	7.29056	63.91257	0.01992	52.64815	58.37507	97.09461	87.07209	42.16483	62.73755	39.68433	64.33530	42.66725	69.29790	81.69718
2018-05-11 14:05:00	3590433799317661438	1.00000	13.80097	9.77942	11.97786	9.11064	10.62295	10.84185	9.30906	52.64765	0.07506	53.40344	49.76131	65.89062	12.90710	94.68633	10.81482	15.57385	21.39868	31.27942	70.08686	71.86956
2018-05-11 14:06:00	863033069630348800	0.00000	15.67911	11.97858	14.23921	12.80517	2.97710	12.89024	8.66388	62.08434	0.49065	64.77677	38.06366	55.76919	60.85267	5.10215	71.19610	14.96407	3.05912	84.02649	65.21783	78.03008
2018-05-11 14:07:00	359043379931766122	1.00000	18.07848	12.58032	8.61911	7.77124	10.62213	13.99308	13.89995	75.87622	5.40555	53.13985	52.31361	3.85540	64.70982	63.30076	46.73321	28.52997	19.11864	91.86601	61.26526	39.79770
2018-05-11 14:08:00	8630330696303481057	1.00000	12.39204	7.71817	11.14067	7.63976	8.51260	8.11587	8.72743	61.52256	0.01832	60.40584	46.35735	30.59274	5.75856	38.84940	17.57132	16.05682	15.92406	78.21208	45.91621	95.19393
2018-05-11 14:09:00	3590433799317661297	1.00000	11.66183	11.85298	9.98001	12.37561	12.51891	10.74642	10.02597	69.40781	0.00885	56.62426	54.54221	50.58833	46.73522	40.80732	75.00432	16.36960	14.48961	87.96802	32.74931	67.76722
2018-05-11 14:10:00	8630330696303481917	1.00000	13.16974	9.65896	13.67179	11.84074	8.05233	9.49557	11.20986	56.78864	0.03989	57.81973	73.59181	65.71754	74.03466	8.40203	90.87207	25.58110	32.77404	38.70431	71.83985	27.06831
2018-05-11 14:11:00	359043379931766387	0.00000	8.10701	9.28357	12.57021	15.56672	8.65369	7.02148	10.60206	68.43924	0.00033	34.88388	49.62902	45.79975	29.30862	75.70184	79.74181	53.99925	43.06666	95.94214	22.20205	53.57729
2018-05-11 14:12:00	863033069630348289	1.00000	16.77314	11.64799	8.19168	7.90416	12.43434	12.87688	10.74635	39.86489	1.46536	58.54823	55.28685	79.33586	20.58421	62.09518	39.17132	35.12147	15.51909	3.26633	19.81822	77.74025
2018-05-11 14:13:00	8630330696303481990	0.00000	11.33028	9.56307	13.65479	14.38964	9.99456	6.21783	9.50093	57.47226	0.00639	28.06344	69.63479	49.11337	16.19247	83.51756	85.82111	35.24834	91.97870	89.08819	56.28955	13.72031
2018-05-11 14:14:00	8630330696303482048	1.00000	13.26684	8.47570	11.76886	10.99969	11.04980	9.33709	11.35658	82.17382	0.04404	42.59074	46.33326	38.24424	37.67986	88.24694	6.64818	8.76659	21.38173	9.44793	27.14504	10.62093
2018-05-11 14:15:00	863033069630348917	0.00000	14.25557	13.73384	14.02398	12.21061	8.67554	10.62536	12.44778	59.01495	0.11818	56.73798	53.42963	28.58429	11.06029	92.74713	92.41559	33.18383	59.26034	77.34647	32.94507	63.39220
2018-05-11 14:16:00	8630330696303482246	1.00000	13.61040	9.17218	17.24726	8.63532	5.66753	9.10707	14.02072	76.76917	0.06197	38.73095	40.91334	74.27942	63.89392	55.19436	32.14095	39.37522	61.56621	67.53943	37.37598	52.52806
2018-05-11 14:17:00	863033069630348305	1.00000	14.69116	8.65368	10.09906	10.16503	11.73238	9.25985	7.59935	85.78971	0.18273	59.88324	40.33760	92.09684	84.06277	65.75343	1.60968	87.38387	31.71870	30.82867	21.03912	91.53527
2018-05-11 14:18:00	3590433799317661065	1.00000	12.44234	7.32122	10.40417	6.03587	5.73323	13.72550	13.90333	71.36598	0.01930	58.93363	37.43258	48.32269	42.96191	85.83446	84.86590	32.96420	95.24159	94.12318	95.65203	74.19818
2018-05-11 14:19:00	8630330696303482444	1.00000	16.20097	7.91367	14.93697	13.82411	7.93342	9.23918	8.30166	53.87299	0.82691	36.52677	91.79318	93.81285	32.48867	81.57687	75.33336	5.27815	97.23229	61.41547	29.04845	5.28419
2018-05-11 14:20:00	863033069630348941	1.00000	12.35448	9.24513	11.99648	10.95874	11.36020	9.64951	9.53841	72.97893	0.01767	53.24926	54.36878	27.68993	40.49099	21.51700	57.89317	61.46339	5.34080	26.03493	33.43552	90.30128
2018-05-11 14:21:00	863033069630348917	1.00000	14.20269	10.02684	13.03813	11.10420	9.18894	11.93902	13.88712	58.01938	0.11216	68.45930	42.69386	4.27154	43.42802	8.90662	52.53206	32.56286	75.81379	75.42550	21.36806	32.36671
2018-05-11 14:22:00	8630330696303481982	1.00000	15.38145	9.12044	10.34777	3.69631	12.15749	10.40349	9.04111	34.00414	0.36443	84.83182	50.13287	45.58082	26.57507	51.40216	39.80111	41.41258	16.93749	8.01256	24.18766	70.63693
2018-05-11 14:23:00	8630330696303481636	0.00000	14.02673	13.77669	14.38412	16.02957	8.86656	7.97887	14.18380	65.39221	0.09403	66.80496	25.12989	77.26505	31.20486	11.13564	0.37858	70.72208	58.03810	10.98694	48.93843	90.78827
2018-05-11 14:24:00	359043379931766080	1.00000	12.65985	11.17073	12.31591	9.47504	11.94596	6.50649	6.42792	46.05525	0.02399	34.02183	54.52055	16.77090	59.98771	14.71948	95.35886	11.61821	96.35287	7.19276	61.84286	74.62048
2018-05-11 14:25:00	863033069630348222	0.00000	18.11695	12.77123	8.89959	12.14628	11.87653	11.18522	5.65563	60.40314	5.61744	57.99813	54.64107	60.99863	0.47595	64.45892	60.37964	78.02967	96.25727	95.54491	55.78788	30.63786
2018-05-11 14:26:00	359043379931766965	1.00000	10.68407	13.11125	14.02053	12.48975	8.80062	10.52492	12.96682	47.67544	0.00334	29.35975	44.36191	80.43365	34.83546	94.61670	33.08113	93.63301	33.03387	9.81938	9.89864	49.02766
2018-05-11 14:27:00	3590433799317662345	1.00000	13.65235	10.11366	10.69161	9.15219	12.15563	7.53422	5.86960	60.52018	0.06476	50.38097	58.68577	78.22786	54.72052	20.46125	58.51730	7.97238	64.30037	94.42766	42.92386	68.22531
2018-05-11 14:28:00	3590433799317661743	0.00000	19.00399	12.43386	6.01034	11.00741	13.76439	8.76754	9.47918	13.78440	13.63879	67.29708	49.47130	88.89516	71.04069	78.58498	81.15318	75.78867	54.70763	49.33923	70.49003	22.16765
2018-05-11 14:29:00	8630330696303481396	1.00000	16.69775	10.48893	12.53290	7.84222	9.45190	3.88891	6.30237	51.39229	1.35889	68.57282	33.95570	99.28415	35.82707	40.41803	27.71666	21.02046	57.15196	20.47581	1.19613	78.62794
2018-05-11 14:30:00	8630330696303481628	0.00000	12.53594	15.73279	10.69986	13.19155	13.61739	7.79164	11.73564	69.27488	0.02123	65.80592	31.00367	8.91206	96.66025	43.04826	39.67077	64.37304	62.87587	4.68302	27.77357	95.41478
2018-05-11 14:31:00	863033069630348206	0.00000	14.58524	13.72273	8.94756	14.42916	15.72324	10.29315	9.51553	40.76340	0.16441	46.46527	44.13180	80.81321	26.22772	87.81717	98.68778	61.86151	28.33321	41.23498	37.60921	52.29341
2018-05-11 14:32:00	8630330696303481214	1.00000	10.47981	8.75991	15.38869	7.33136	7.41652	9.06690	11.91027	50.24421	0.00273	66.17735	53.09451	27.41567	48.27793	90.52669	19.79643	29.12977	56.62878	20.98062	13.33849	2.49716
2018-05-11 14:33:00	863033069630348859	1.00000	12.68207	9.48402	7.27497	8.67610	10.02624	14.03782	13.73356	57.89619	0.02452	39.37797	29.52381	25.30530	80.52045	25.00209	86.68513	65.28470	62.36753	72.81380	55.76611	93.24322
2018-05-11 14:34:00	3590433799317662444	1.00000	12.16398	8.45003	8.55965	9.72170	12.03992	12.22301	11.97652	63.04436	0.01468	73.54662	43.48479	75.86727	31.52618	94.78277	56.87410	54.63858	17.24819	69.08272	45.50892	5.51088
2018-05-11 14:35:00	8630330696303482030	0.00000	15.17368	15.34106	11.65303	15.71715	8.91001	8.61185	11.65184	73.73976	0.29597	49.42498	40.36477	88.43777	49.08265	47.58890	39.31248	98.39573	26.53369	73.13483	95.14819	60.15236
2018-05-11 14:36:00	8630330696303482170	1.00000	11.22365	8.45668	10.16870	7.18570	9.99951	11.72570	12.55732	46.70021	0.00569	54.95070	46.47693	57.80926	70.87339	89.00127	92.88354	66.04422	1.21902	69.75991	90.72032	88.97147
2018-05-11 14:37:00	3590433799317661693	0.00000	12.36975	11.97790	10.38128	16.76718	14.56946	12.25184	10.15411	60.43962	0.01797	54.49634	54.86132	19.08199	94.13893	83.00285	92.75833	5.13623	44.63854	75.06206	13.06326	98.77876
2018-05-11 14:38:00	3590433799317662402	0.00000	11.07398	9.52514	7.17723	14.13294	16.48539	7.06790	10.00973	57.42662	0.00490	18.08946	28.76772	44.24754	62.10758	5.68721	67.26319	71.63317	31.63687	31.80953	87.79729	82.54268
2018-05-11 14:39:00	3590433799317661941	1.00000	14.02824	8.59409	9.59601	9.69576	10.11947	12.74112	17.19469	57.79037	0.09418	52.26487	56.53211	6.95849	73.81424	33.30173	74.08020	93.04948	69.92352	80.11170	43.19246	59.17888
2018-05-11 14:40:00	863033069630348743	1.00000	9.47943	4.63356	12.10052	9.97858	7.31045	12.14124	14.51708	46.46444	0.00100	40.26593	51.85048	35.41004	83.13662	94.85426	51.84052	31.22826	49.79141	7.84373	36.18528	94.61313
2018-05-11 14:41:00	3590433799317662154	1.00000	11.88723	7.07865	12.44013	8.03054	6.54958	12.68900	11.14644	61.34847	0.01116	43.80327	60.86432	10.65703	44.92110	0.02095	36.80091	46.83648	26.20750	43.18163	98.04437	4.66021
2018-05-11 14:42:00	3590433799317661529	1.00000	14.64008	14.22472	11.82946	8.36212	11.75681	10.99041	14.14904	56.69398	0.17369	45.50724	61.24066	5.85151	57.33970	1.91479	70.37668	5.07347	88.67263	51.67260	69.19305	52.91708
2018-05-11 14:43:00	8630330696303481081	0.00000	12.97740	15.31495	14.01159	14.05950	11.92785	8.70387	15.49471	40.85840	0.03296	61.99972	42.24173	83.52897	87.52377	60.63791	21.05509	95.39218	93.80526	21.40122	53.32467	79.11851
2018-05-11 14:44:00	3590433799317661388	1.00000	13.17249	6.37273	6.94159	7.07593	6.69970	16.10713	11.37601	51.22633	0.04000	54.62347	53.64661	81.93101	69.96141	52.82004	31.79183	28.91270	66.12542	14.21605	76.36158	48.66777
2018-05-11 14:45:00	8630330696303481438	1.00000	12.96311	12.43161	8.36942	9.92278	13.01429	11.75369	12.18662	43.80727	0.03245	56.81293	50.49114	40.44937	43.19686	26.45453	27.30101	43.02608	77.83991	26.08355	97.88243	81.35424
2018-05-11 14:46:00	3590433799317662048	1.00000	12.00153	11.12343	12.57989	7.30226	8.45789	3.99460	7.51269	66.83370	0.01247	37.41976	53.12945	43.21350	92.31031	94.76433	31.34111	11.63429	4.84967	66.52742	61.12146	63.89871
2018-05-11 14:47:00	8630330696303481834	0.00000	15.33412	13.95816	12.44347	13.36751	9.79145	8.03780	13.22764	45.82343	0.34760	49.83476	28.14185	65.77524	30.68826	20.50392	4.79528	79.82005	37.08617	46.79799	75.22275	3.23550
2018-05-11 14:48:00	3590433799317661099	1.00000	11.45112	9.15761	7.02268	9.06604	6.65015	16.08209	11.64479	67.94707	0.00719	63.44145	62.95237	46.46114	69.64086	25.04200	11.66212	53.35878	84.08368	86.68310	6.26259	33.20172
2018-05-11 14:49:00	3590433799317661842	1.00000	14.55224	12.61577	12.49046	10.85028	10.07718	9.96870	8.48574	35.40702	0.15903	32.85007	38.85073	62.20477	90.61546	46.87313	36.49164	16.34907	81.56947	48.98867	29.41066	30.90842
2018-05-11 14:50:00	3590433799317661289	1.00000	14.92221	9.05764	11.80920	10.75152	12.58935	7.80987	6.88104	54.29466	0.23025	69.56238	37.78592	76.21030	2.15508	71.72603	81.08342	82.48059	75.65794	30.31082	27.59353	10.71551
2018-05-11 14:51:00	863033069630348271	1.00000	11.03442	7.52828	11.22227	9.30514	6.30751	13.49588	9.19744	36.58222	0.00465	48.55842	20.73529	87.42981	82.62050	41.76286	83.40263	58.97083	77.79016	76.23940	0.90972	66.69911
2018-05-11 14:52:00	8630330696303482402	1.00000	14.27270	10.88730	12.99379	10.00954	6.28976	9.47228	10.20969	37.23921	0.12035	51.86963	32.39279	20.17088	9.30835	92.47560	12.32531	5.67905	39.53813	66.45236	68.03325	87.77353
2018-05-11 14:53:00	359043379931766981	1.00000	8.19494	9.21450	10.78746	8.23997	12.28139	11.20806	8.59097	23.08787	0.00028	65.78655	41.10535	94.08152	63.57859	81.94797	98.49180	57.98085	11.37045	8.59102	31.51290	25.36581
2018-05-11 14:54:00	8630330696303481891	0.00000	14.51329	14.44875	11.83012	14.35831	8.14075	10.03989	9.24957	63.92545	0.15295	38.55059	38.44432	31.96848	4.49946	32.08475	13.62530	19.62771	35.08253	42.49851	78.60227	14.01661
2018-05-11 14:55:00	8630330696303481396	1.00000	13.86215	9.84177	7.54746	12.36896	9.98566	15.16657	14.50339	52.51016	0.07972	59.53331	40.42118	77.07172	67.30593	51.64398	33.87190	32.82035	86.37197	78.77042	64.11807	24.25836
2018-05-11 14:56:00	3590433799317661164	1.00000	7.99678	8.56667	7.58836	9.25596	8.65541	12.98150	10.52269	47.82048	0.00022	22.13259	59.98711	24.38884	10.95877	74.91513	62.50010	54.47736	84.87446	74.59150	80.95249	85.86654
2018-05-11 14:57:00	8630330696303481768	1.00000	17.07768	12.07624	9.01206	6.13040	10.25535	14.29572	17.82166	64.05697	1.98696	68.02235	41.41352	28.71571	40.28401	50.35323	44.25369	27.84937	28.71650	35.58649	31.53770	19.13313
2018-05-11 14:58:00	8630330696303482170	1.00000	14.94129	8.19718	13.44863	9.73404	10.87624	11.34216	8.48779	60.90735	0.23461	52.59533	42.42762	71.00575	51.44255	23.82648	31.99331	86.41848	18.56682	21.11660	19.12151	25.68699
2018-05-11 14:59:00	3590433799317662360	1.00000	13.95211	8.51025	11.11775	9.62271	9.51801	7.40218	7.74768	31.92335	0.08729	74.94869	31.05057	97.88770	29.95033	79.32084	68.05253	3.86142	43.82423	76.42724	1.38137	88.79981
2018-05-11 15:00:00	8630330696303482170	0.00000	12.27137	10.91846	8.37995	14.29773	13.34283	10.92434	10.97813	60.56892	0.01621	43.15821	38.57833	2.50259	25.01093	9.75485	20.76496	16.24073	90.88651	36.14838	93.90947	20.01776
2018-05-11 15:01:00	3590433799317661321	0.00000	13.60242	9.43419	6.83233	7.72366	9.26773	13.84057	10.16888	44.07180	0.06154	36.44587	69.07283	16.12523	2.71349	36.22321	18.22723	73.47585	0.14052	16.94844	94.42634	6.27589
2018-05-11 15:02:00	3590433799317662071	1.00000	13.91918	7.42618	10.77362	8.48915	7.32918	12.33064	8.83349	59.73721	0.08453	54.69680	21.06411	13.09952	37.24056	34.15284	68.06861	70.53663	48.77430	49.47278	42.98591	15.84206
2018-05-11 15:03:00	3590433799317662394	1.00000	14.39485	9.46105	10.27064	9.53889	8.36300	13.88055	13.64256	59.13518	0.13586	65.89774	52.38927	84.52454	38.33221	20.40370	42.61487	55.87199	49.43981	42.63717	19.91861	38.71735
2018-05-11 15:04:00	3590433799317661552	0.00000	17.35890	12.78270	6.39757	10.54140	14.30755	9.85499	8.39266	41.45677	2.63217	51.33976	55.68620	61.17687	44.11943	90.64855	35.74145	42.97551	86.03701	95.66741	87.07267	52.62970
2018-05-11 15:05:00	359043379931766312	1.00000	18.65960	15.71835	11.71171	5.91725	12.53575	4.51960	5.35154	51.89391	9.66526	56.43420	39.07283	30.43755	21.14037	17.65933	64.99977	4.34270	0.79739	7.16387	0.70565	98.45836
2018-05-11 15:06:00	3590433799317661743	0.00000	12.30761	13.21932	13.15265	14.35803	12.24827	9.52482	10.63098	64.16275	0.01693	56.37280	52.58140	83.84415	39.41068	76.26164	77.81683	59.03743	75.97932	89.07283	69.66334	63.96106
2018-05-11 15:07:00	3590433799317661131	1.00000	14.23830	6.22787	12.26291	6.34599	9.07462	8.07510	8.55382	49.88640	0.11619	32.03925	38.71218	87.44559	96.83901	59.52575	87.49084	97.14049	55.40431	62.21747	21.30923	7.57695
2018-05-11 15:08:00	8630330696303481552	1.00000	18.46195	7.13051	13.70175	10.46726	8.94600	9.12493	7.31706	58.87809	7.93177	69.05882	46.60472	31.28931	76.11101	9.56977	5.79251	49.84301	95.56703	84.61245	27.12479	36.82720
2018-05-11 15:09:00	359043379931766361	1.00000	14.27888	11.93523	6.39715	11.25864	11.19880	16.98925	15.09894	34.62577	0.12094	54.48892	46.56484	55.51739	34.43981	14.34898	15.62294	10.99698	58.55917	50.42112	63.11826	60.62535
2018-05-11 15:10:00	863033069630348529	0.00000	12.67900	8.37707	15.37096	11.64642	4.38309	12.66708	13.36073	43.80549	0.02441	49.38949	52.12574	21.81039	10.32602	74.84514	73.65309	63.10031	76.57648	63.72761	26.74904	65.03976
2018-05-11 15:11:00	3590433799317661123	1.00000	15.55746	7.24921	7.31835	7.47619	8.49891	14.40025	13.87812	63.19847	0.43451	62.48079	63.22436	8.79150	62.38808	35.26690	46.80052	83.03271	73.44199	71.36665	55.63028	96.21052
2018-05-11 15:12:00	3590433799317662188	1.00000	16.58628	9.20629	12.62052	6.89895	7.09337	8.45925	10.14798	42.55075	1.21553	52.86615	61.62965	63.17567	96.08506	22.27319	31.74704	65.56453	13.90846	3.07019	45.95583	69.70791
2018-05-11 15:13:00	359043379931766551	1.00000	14.38997	12.18197	8.95777	9.96818	13.50309	10.52969	13.05313	53.00386	0.13517	53.46546	33.99060	75.36160	82.37040	16.54076	71.82577	20.32859	88.32060	8.08218	15.20572	40.51098
2018-05-11 15:14:00	8630330696303482006	1.00000	15.06330	13.11237	10.00676	8.73681	12.43845	10.68590	13.69918	45.19550	0.26505	41.80912	41.78110	6.58582	37.28618	52.87590	47.62537	49.52748	31.94469	8.96962	59.90900	75.28834
2018-05-11 15:15:00	3590433799317662030	0.00000	14.17969	11.17413	6.16935	9.67341	13.05818	10.47628	11.14893	48.85068	0.10960	58.95103	43.80521	28.16145	33.93264	34.32796	56.62323	32.68257	14.12457	81.28409	93.33021	15.40599
2018-05-11 15:16:00	3590433799317662212	0.00000	13.17477	11.26170	13.25311	9.72807	9.57132	6.30156	14.90592	40.40597	0.04011	45.06042	65.89697	90.26392	38.82300	55.90069	29.47541	35.48966	15.71762	33.28440	58.95982	15.37107
2018-05-11 15:17:00	359043379931766874	0.00000	14.07640	13.27121	15.11803	15.04123	11.53590	7.98344	14.36421	41.40258	0.09880	66.72155	37.47427	82.02904	88.06722	42.09907	75.70807	47.24120	80.48489	54.90332	33.07241	95.69449
